eventId,start_time,during_time,latitude,longitude
812616372150574,24,3.0,10.795495589442,106.69599040222
1605198789712780,25,3.0,10.795495589442,106.69599040222
1423288451328061,10,2952.0,10.7694,106.682
508147322683858,128,3.0,10.79258767,106.690557775
729294240471925,120,3.0,10.769444444444,106.68194444444
1125994854093275,48,3.0,10.772056035797,106.65770991516
1684432251784679,72,3.0,10.772056035797,106.65770991516
309900579193118,96,3.0,10.7694,106.682
1603681763223750,96,3.0,10.75,106.66667
800361323357823,122,3.0,10.795495589442,106.69599040222
1607843346160408,24,3.0,10.770303203538,106.70418538076
1647507122170549,32,156.0,10.797913712459,106.64089067849
316245211867985,48,3.0,10.75,106.66667
1498653180428945,143,3.0,10.772476625237,106.65832042694
1647218358887857,143,3.0,10.772476625237,106.65832042694
439107936255724,0,3.0,10.7694,106.682
1623594147896348,35,3.0,10.772223670809,106.65883541107
1635825589968063,57,3.0,10.772223670809,106.65883541107
721833651225261,72,3.0,10.769444444444,106.68194444444
914371738641561,104,3.0,10.772056035797,106.65770991516
1668040043419742,128,3.0,10.772056035797,106.65770991516
129355694077723,152,3.0,10.772056035797,106.65770991516
1710191665869677,152,3.0,10.772476625237,106.65832042694
943504395690735,8,3.0,10.772056035797,106.65770991516
438095433040852,48,3.0,10.7694,106.682
627449497386383,96,3.0,10.769210337942,106.69975407323
887518494614947,96,3.0,10.808119400078,106.70286708101
1444541289196810,4,27.0,10.795495589442,106.69599040222
117378128624899,81,3.0,10.7768402,106.685997
792890704063677,72,3.0,10.4,106.117
796693227022765,72,3.0,10.75,106.66667
787658807995214,96,3.0,10.776888888889,106.70080555556
463742797039474,120,3.0,10.7694,106.682
1517096175214904,0,3.0,10.7694,106.682
290760277789958,8,987.0,10.755866501679,106.64238913727
621984551194427,140,2211.0,10.7694,106.682
867583593280476,72,3.0,10.803333333333,106.68972222222
2041985399273774,152,3.0,10.85273993605,106.62949347406
344774822319519,32,3.0,10.7694,106.682
460279074035746,48,3.0,10.7694,106.682
1641371822768449,167,3.0,10.7640430633,106.646629081
973469002664833,53,2.0,10.767565579008,106.69259710261
865239423567345,0,3.0,10.7694,106.682
692439370844720,72,3.0,10.808119400078,106.70286708101
184997641682726,24,3.0,21.009424846495,105.82889849117
372325806279445,48,3.0,10.733854679875,106.70987653264
420215758086722,120,3.0,,
372317512952581,120,3.0,10.831787042277,106.67427041417
387390881440218,120,3.0,10.0333,105.783
1405303876431734,115,2211.0,,
881823155217992,48,3.0,10.7694,106.682
549364008450423,120,3.0,10.7694,106.682
1560166957556972,55,3.0,10.8066225,106.713295
886142568130408,65,3.0,10.7694,106.682
814878391921378,96,3.0,10.7694,106.682
289702337887148,96,3.0,9.285,105.724
1612875455654015,26,355.0,10.75,106.66667
558254014314406,0,3.0,10.888654227786,106.77792720227
250309228458366,72,3.0,10.7782297,106.7032776
423717384415158,163,3.0,10.777132298941,106.69980096946
761192977359465,72,3.0,10.75,106.66667
1736551943239729,81,3.0,10.7316599,106.7000809
1570871956490704,86,21.0,10.7228561584,106.70432849797
1666441663584627,72,3.0,10.75,106.66667
939497092798943,89,21.0,10.75,106.66667
905689322853637,161,6.916666666666667,10.804019,106.6852646
170397459977822,89,3.0,10.786177063028,106.64353584808
928651557224644,90,3.0,10.840110387052,106.64900706568
496036427268213,90,3.0,10.801144417231,106.65750606728
1638603683071537,91,1.5,10.786776699514,106.70510203067
525586757605679,115,2.0,10.808919285811,106.73345281553
939849736108849,92,3.0,10.790258594234,106.69894492325
317331685104220,92,2.0,10.781456784107,106.69410979075
692497527518304,93,5.0,10.7771196,106.6994095
147933212231456,86,2.0,10.874420983149,106.79841756821
166964040323247,102,327.0,10.795969,106.6394043
902310349847187,108,251.75,10.771507966836,106.70405848694
1653688341538912,106,27.5,10.782293468536,106.70536723559
963826993656703,110,3.5,10.79423034573,106.71903735585
531123497045760,113,6.0,10.7815475,106.6998291
638266769648820,114,3.0,10.778616976189,106.69129653645
1651946085088278,114,4.0,10.775483896073,106.70404717534
489692841197214,105,47.0,10.723758905799,106.72028048706
558200800993681,114,3.0,10.766995898406,106.7011231184
502407396600024,115,3.0,10.790258594234,106.69894492325
728667207277026,115,3.0,10.7694,106.682
886099961445115,93,3.0,10.772277371056,106.70199855042
864041886997217,116,5.0,10.772821261302,106.70473966781
1523121838001924,118,3.0,10.767313098301,106.70713766289
1185663778130472,125,1.5,10.753842394284,106.68284527939
527372894095943,132,3.0,10.802785057777,106.66506678571
181005068915906,128,4.0,10.7827902,106.6870804
1690758604502588,128,2.5,10.8777,106.802
1115755325103483,129,3.0,10.75,106.66667
840096532780434,132,2.0,10.7844439,106.7025299
147114455645070,137,2.0,10.784932328478,106.69902420618
114129678945593,138,3.0,10.7899704,106.7022018
420452458155967,138,3.0,10.7929325,106.6767273
929996930426373,138,3.0,10.77563,106.6883392
1495643027398937,116,24.0,21.024166666667,105.85777777778
1151740234853898,140,3.0,10.790258594234,106.69894492325
1678424979065826,147,35.0,10.793835984512,106.66317146073
1510017685963283,150,27.0,10.660204542205,106.85665970168
311755245655422,116,3.0,10.8171473,106.7296753
509992435843792,151,29.0,10.660204542205,106.85665970168
1549983025247178,152,3.0,10.7508945,106.6242218
1521939228125097,151,33.5,10.7701492,106.6924667
1495816200713532,152,9.0,,
984026495003597,152,9.0,10.752024806941,106.61949616394
592475197557492,152,34.0,10.790572142,106.68172176667
1651999351736898,66,3.0,,
1049794151708209,153,3.0,10.7878103,106.6969528
1723028394595042,153,3.0,,
1481083745533238,153,36.0,10.7806563719,106.70663340759
192596887742760,153,6.0,10.8050785,106.7365646
1727916837436720,153,2.5,10.806337345686,106.68779625368
741573269308723,153,6.0,10.8050785,106.7365646
1672166549701268,153,3.0,10.7837296,106.6946564
183580841988156,154,3.0,10.7903566,106.67379
1676855795934448,153,36.0,10.787859,106.696373
410271959178819,154,3.0,10.7856503,106.6930771
705312679603964,156,10.0,10.794960714911,106.67857839176
129972500699489,150,2.0,10.8413191,106.7852783
1525089304475624,159,3.0,10.781836791009,106.68620570374
1519010425083454,160,6.0,10.792443534352,106.63191140342
448681385319878,161,3.0,10.714489331958,106.72973920659
746524912158195,161,3.0,10.098517998189,106.47764259666
1638389173109087,162,3.0,10.78322577,106.69111664667
1483806378592848,161,3.0,10.760562188506,106.64205386114
727351294066130,162,3.0,10.7679796,106.69664
1641444309454295,157,2.5,10.780325565833,106.70411726917
1539218623005421,163,2.0,10.7903566,106.67379
1626927544222999,163,3.0,10.7980404,106.6414795
963246437103211,163,5.0,10.7713804,106.6887207
1521068511540029,165,6.0,,
918815728153625,2,3.0,10.793835984512,106.66317146073
199405303727652,166,3.0,10.767313098301,106.70713766289
1492874717709061,5,3.0,10.765384027681,106.69402466359
554380491387541,6,6.0,10.757445188796,106.6653771157
1647784098809527,162,3.0,10.75,106.66667
867754930012766,7,6.0,10.7856302,106.7033615
540286862788351,7,3.5,10.80288639,106.71572151
1655847518026959,8,3.0,10.7694,106.682
197327703937350,8,3.0,10.8013144,106.6559067
928409903911002,8,7.0,10.7728902724,106.655665759
1629460350652117,8,4.0,10.7916555,106.7183914
555949701234891,8,3.0,10.78322577,106.69111664667
506299802880406,8,3.0,10.757258320774,106.68628231622
1018082681585838,8,12.5,10.83517,106.63948
533717493449855,9,3.0,10.8066225,106.713295
439904049551763,9,3.0,10.773421258283,106.69760676039
407571132769856,9,3.0,10.778148417252,106.69301749212
1705848732980878,9,3.0,10.765942902456,106.67423232269
1516099898705226,11,3.0,10.7942429,106.6632309
1656788981261051,9,3.0,10.802967616955,106.70167668533
1518472738468607,14,3.0,,
654461881357842,11,3.0,10.7856302,106.7033615
1222058461147926,15,3.0,10.841087386943,106.59981935942
1677137379195108,15,3.0,10.7685204,106.6792297
962375430501761,15,336.0,10.721595303042,106.71171079013
559294150884982,16,3.0,10.9685001,106.4858017
1521727101485445,17,1.0,10.719959234777,106.70079259775
921247657930940,19,336.0,10.726910700135,106.71979033289
1651991358358984,32,3.0,10.754269043266,106.66465279062
1696580997242512,18,3.0,10.760978525335,106.66851385307
438894969641721,42,3.0,10.7810602,106.6933136
496623987186051,42,19.0,10.783209763927,106.6966324762
1652886671626434,41,17.0,,
1719877178240884,61,3.5,10.7556,106.6629
400098013518097,56,3.0,10.8584,106.7631
182579205421953,65,1.5,10.785546649484,106.70309289169
533649503465344,66,3.0,10.7908001,106.6996613
435322593338815,67,1.5,10.7787399,106.7048264
1706173342932599,67,4.5,10.779934425415,106.70304728673
965011166870264,81,78.0,10.795590790197,106.65482121754
901441069942273,82,31.0,10.729411608643,106.6950871708
775340979147675,0,3.0,10.7694,106.682
104739873227552,90,2.5,10.781373055482,106.70011027527
732668420104638,96,3.0,10.912801269844,106.768760934
915555705185172,114,52.0,10.7844439,106.7025299
989215157823834,115,2.0,10.808919285811,106.73345281553
1181828128499301,90,2.5,10.80640357,106.67654755
844647615632924,130,7.0,10.729185287723,106.69357575592
1526832960967465,116,3.0,10.790258594234,106.69894492325
945773412167164,133,195.0,10.7762613,106.7034607
1487338478240415,142,3.0,10.767313098301,106.70713766289
981889315202456,152,3.0,10.806077824021,106.66213421323
919883004725577,84,3.0,10.7730503,106.693573
185119101830875,153,3.0,10.7747803,106.7033081
134204513609045,158,5.0,10.773278596056,106.70602634292
1508923892768261,157,3.5,10.7548972622,106.662824061
1507499536214730,162,4.0,10.781598652254,106.6878247261
182047475468283,19,3.0,10.7694,106.682
1532926813694297,166,3.0,10.767313098301,106.70713766289
468807196637000,8,3.0,10.78322577,106.69111664667
973042492757521,9,3.0,10.7837599774,106.687420147
738541012946372,11,10.0,10.820096,106.7260284
1519188885061886,19,3.0,10.811224,106.7116394
426286864233621,20,3.0,10.7694,106.682
1640768362814765,158,5.0,10.773278596056,106.70602634292
1640441632884917,44,3.0,10.772393308507,106.69890864563
1534172186874420,129,3.0,10.7730331,106.7043381
1679693232317526,57,3.0,10.7741203,106.7059784
1674987226048875,18,3.0,10.766129429041,106.70763201883
1043554092355578,129,3.0,10.7730331,106.7043381
513269075506031,89,3.0,10.75,106.66667
1632060023722646,105,31.0,10.7629805,106.6824799
1035314519836199,57,108.0,10.773447283294,106.69424160194
1621361011463261,58,3.0,10.812470749412,106.69434841735
1674692909412629,123,3.0,10.7694,106.682
1686890481593187,138,3.0,10.776127118745,106.68803669254
505814529591768,114,3.0,10.790258594234,106.69894492325
516654305161658,140,3.0,10.8171473,106.7296753
1530259643962493,152,3.0,10.755610301074,106.69060412708
843714479079121,152,24.0,10.889174720429,106.82437254073
1552412775048787,158,3.0,10.754866934655,106.66573171477
736325763177454,158,2.0,10.806337345686,106.68779625368
162141244138436,161,4.5,10.833641635469,106.65038104754
993550154026187,163,3.0,10.7906771,106.672905
922981211110550,48,3.0,,
1505314403101681,8,3.0,10.78322577,106.69111664667
1284046531620841,12,3.0,10.7694,106.682
503013489880764,66,3.0,10.776127118745,106.68803669254
2111249605680682,140,3.0,10.76612200006,106.70758258023
503683439801590,153,4.0,10.81589517,106.72802696
745393205572443,135,3.0,10.767009837608,106.68780966473
1703998466479897,149,2.5,10.780325565833,106.70411726917
778607978933665,145,2.5,,
617788491694733,10,8.5,10.816874263333,106.72984182833
928894690519883,153,3.0,10.7818051727,106.69685943794
1014810091916125,153,3.0,10.7818051727,106.69685943794
322719451185700,153,2.5,10.75,106.66667
1196963383666646,157,3.0,9.54443157398,105.57784289
1708970406004977,133,5.0,10.755595133788,106.69050920894
143844432640742,162,3.0,10.729458797101,106.72176687014
1516028465387070,158,3.0,10.7694,106.682
140964029594460,2,5.0,10.83338704402,106.74330730711
1650885058527739,15,3.0,10.7694,106.682
451702801686804,19,3.0,10.509491192222,107.19651946188
196339154035041,87,4.0,10.7318602,106.7094879
1511611085832695,98,12.5,10.802161199891,106.73995545934
543875712442279,110,3.0,10.7694,106.682
185859111756213,110,3.0,10.7694,106.682
1656401337951247,153,12.0,10.779973522098,106.70682529841
172015596484680,115,3.0,10.801776742088,106.71506627274
433643840174870,134,3.0,10.7694,106.682
1526600467663466,135,3.0,10.7694,106.682
500423840117190,134,3.0,10.7694,106.682
1642191769376008,156,3.0,10.7694,106.682
963606073713590,8,2.0,,
1006126902778254,14,3.0,10.7694,106.682
830806940365171,14,3.0,10.7694,106.682
736854409753137,159,315.0,10.8171473,106.7296753
1185739131454038,104,3.0,10.731776556254,106.70738639548
1058521250847143,38,3.5,10.7776642,106.6915436
1621002981483264,120,3.0,10.78322577,106.69111664667
546511775497792,124,315.0,10.776888888889,106.70080555556
1642038106013042,90,2.0,10.808119400078,106.70286708101
453886348128558,24,3.0,14.2691105,109.1575435
1075252359181865,129,319.0,10.7694,106.682
483455978483118,10,3.0,10.775967031518,106.6940911056
913202995427226,14,3.0,10.8036156,106.7210388
1661242774134560,106,3.0,10.784618187806,106.66802465916
1529728530676755,164,5.0,9.9242118522758,106.35380085558
944906258916704,81,108.5,10.773224708039,106.69328159847
940016226073543,32,1434.0,10.80534,106.73616
1659661840956158,80,110.0,,
555065451317943,87,3.0,10.7694,106.682
171696766513692,159,20.0,11.334771720832,105.89999529834
192597301083272,81,51.0,10.7694,106.682
136941413335064,9,3.0,10.7726402,106.7049713
1640299296249931,126,3.0,10.7695704,106.7017136
805936946171777,128,3.0,10.7695704,106.7017136
1638293353104889,56,3.0,10.8056831,106.6780243
1520378681616309,158,195.0,10.7694,106.682
1528311744146761,41,167.91666666666666,10.802785057777,106.66506678571
463930303805709,54,303.0,10.824478654535,106.77611334991
986456478078557,56,276.5,10.75,106.66667
637763486326266,57,3.0,10.76839,106.69512
1654326954816284,52,3.0,10.758190932857,106.66595141125
979761405403606,63,3.5,10.798152448728,106.66913880777
1659170661026981,63,3.0,10.75,106.66667
1510567955909044,57,3.0,10.77575491212,106.70338059091
423850587821938,66,3.0,10.7891259,106.6962035
503234193169664,111,3.0,10.738611111111,106.72638888889
941536949250740,67,3.0,10.7677898,106.6586761
923304757761862,60,3.0,10.802785057777,106.66506678571
1016878174999794,70,315.0,10.79457,106.7010498
446234268895916,66,3.0,10.765942902456,106.67423232269
1300065630019579,68,3.0,10.790258594234,106.69894492325
1484603061846426,72,3.0,10.8063702,106.7116655
1616257998636516,76,3.0,10.781583844447,106.6976211853
1632099843710739,81,3.0,10.796889451938,106.65606374841
1667516100192564,81,2.0,10.773488440823,106.70003414154
1159030577448377,81,78.5,10.743099861667,106.6830840125
1269087456450623,84,3.0,10.8096294,106.6782608
1087612831273155,90,458.0,10.778775069374,106.68957455826
1653260184922609,93,3.0,10.777698260699,106.70481190705
567115560108934,104,3.0,10.7694,106.682
436004849930354,82,2.5,10.801776742088,106.71506627274
1524682541185172,104,158.0,10.787540368818,106.70159954742
1528507317470530,114,3.0,10.77688321548,106.69817908478
197446043924959,114,2.5,10.77688321548,106.69817908478
182401922107555,114,2.5,10.8001338,106.6815263
1647685948816343,117,3.0,10.777698260699,106.70481190705
1489600091342084,113,23.983333333333334,,
1147721275255613,120,3.0,10.8278275,106.6757126
1635667590055386,114,3.0,10.7829504,106.7047577
1527444727569728,121,63.983333333333334,10.740139898199,106.65564997864
1004501272934293,125,1.0,10.757289056046,106.6649165365
1717752625120818,129,200.0,10.7799597,106.7036972
520514754791299,135,5.0,10.799057735756,106.75155504417
147122932314782,90,2.0,,
858874757559077,137,49.5,10.777747462188,106.69307215881
1709634665938326,141,3.0,10.777698260699,106.70481190705
1245920382101712,152,38.0,10.781608166192,106.69771298045
1108946245804839,152,3.0,10.776317583781,106.69223729358
1660504720886715,126,6.75,10.779148221547,106.69565677643
523399524503134,152,3.0,10.78322577,106.69111664667
951818681522660,152,3.0,10.780024002615,106.69474585724
478515825661630,152,2.5,10.77563,106.6883392
497474997090416,153,3.0,10.7878103,106.6969528
1654656524793572,153,3.0,10.7548504,106.6564331
1651077358490304,152,6.0,10.7750301,106.69841
758281127610735,155,0.5,10.7676897,106.6969528
964558963605182,154,36.0,10.72790167305,106.71813203764
521058938061840,157,5.0,10.7878704,106.7029114
511804775649731,134,3.0,10.8068469617,106.63438665959
1670500086530536,158,3.0,10.7723155,106.7040522
547834262048687,159,3.0,10.776125051474,106.68727704056
175717846112495,153,32.0,10.777747462188,106.69307215881
515513515294126,157,22.5,10.7623720542,106.682422003
1033124196708995,163,1.75,10.789491355269,106.66447253057
1254733711210840,165,3.0,10.777698260699,106.70481190705
880625092051974,0,3.0,10.8304377,106.7747803
1229112313782698,166,3.0,10.782853210143,106.70531167299
427718597425292,6,3.0,10.73918240875,106.70040222875
134970850201139,8,3.0,10.854592237133,106.76681144905
1522705568048224,7,4.0,10.804019,106.6852646
506193636215894,8,3.0,10.7709636,106.6969735
938212972880621,13,3.0,10.846117924,106.793949221
431581403704434,15,3.0,10.8095717,106.7046696
1021939417856219,30,576.0,10.7694,106.682
1048580948520263,163,3.5,10.7827902,106.6828308
570911803060678,160,3.0,10.714489331958,106.72973920659
1699526300334531,67,4.983333333333333,10.779934425415,106.70304728673
148665628826112,48,96.0,10.7694,106.682
1643882742553367,81,108.0,10.795590790197,106.65482121754
441791196018550,14,2.0,10.794629850425,106.65364089422
1913467532211684,42,3.0,10.7628403,106.6936188
875491222558206,81,108.0,10.795663625,106.654713825
1521978201451195,96,3.0,10.75,106.66667
147836405575804,115,2.0,10.806337345686,106.68779625368
1105684389456261,75,107.0,10.795590790197,106.65482121754
112055882496156,117,3.0,10.767313098301,106.70713766289
147543952268126,126,327.0,10.7915001,106.6986618
1663241800631364,128,13.0,21.0333,105.85
1485905395049069,152,37.5,10.75,106.66667
1661302524107965,153,3.0,10.754786114454,106.64347811413
1525581344429548,153,34.0,10.777747462188,106.69307215881
939638432739841,150,36.0,10.8488503,106.7737198
1631223837143296,158,3.0,10.7799597,106.7036972
564214203736354,164,3.0,10.772821261302,106.70473966781
796359963823801,90,2.0,10.7677002,106.6963425
863818937066030,164,3.0,10.777698260699,106.70481190705
931755086907392,13,1.0,10.786692605721,106.69990136463
1862289050664286,166,3.0,10.767313098301,106.70713766289
1636419359964472,18,3.0,10.881902533101,106.76727278998
1903560073203000,16,3.0,10.8171473,106.7296753
615529688584925,21,3.0,10.793776733239,106.68078124523
206982252968387,32,277.0,10.77283,106.6807175
1524146437896753,56,3.0,10.7685099,106.69292
909342335818912,56,3.0,10.7504063,106.7357178
1097491116941832,57,55.5,10.80675370607,106.7127814232
1049885751717830,67,4.983333333333333,10.779934425415,106.70304728673
684094101690679,92,3.0,10.775345471802,106.70401425112
1623894431205037,144,13.5,11.0029983,106.4248797
1087227407978907,153,3.0,10.7818051727,106.69685943794
1097525770265879,152,9.0,10.860573905,106.69490278
811739372281195,2,3.0,10.741318629633,106.6859802085
191603491180441,154,3.5,10.7750425,106.7040176
1195426057139585,8,3.0,10.78722,106.6867828
210616589269733,1,267.0,10.7694,106.682
1685457638407711,9,9.0,10.777649278,106.66513074367
1701251846786746,9,14.0,10.806337345686,106.68779625368
1712903448943953,158,3.0,10.7841666667,106.703611111
795615873894893,57,56.0,10.795671784286,106.73397454571
904360302946503,152,9.0,10.792438,106.711407
1710798212475019,155,3.0,10.765216231125,106.68217479537
497540377073623,139,3.0,10.781373055482,106.70011027527
1022059251192311,0,4.5,10.760766316667,106.63130525222
693708780763158,17,4.0,10.753842394284,106.68284527939
1531702013811551,20,3.0,10.8411922,106.7852173
471985069655963,115,3.0,10.781373055482,106.70011027527
1633215753600006,128,3.0,10.782822462184,106.68082251024
316165041841133,130,3.0,10.797680268077,106.71548129063
622805614525410,14,70.0,10.764306929827,106.69186200258
1084051461628235,86,70.0,10.764306929827,106.69186200258
194438797565243,95,3.0,10.8061275,106.7352066
1090461880986834,128,3.0,10.777762283239,106.68236516915
699502706817410,145,46.0,10.781583844447,106.6976211853
1015853445139298,14,70.0,10.764306929827,106.69186200258
148966468795177,14,3.0,10.816938324444,106.72993509444
108134606222077,147,3.0,10.782691978546,106.64221780319
165949957093452,88,216.0,10.790102806176,106.63360991998
632343673535086,68,3.0,10.766129429041,106.70763201883
1045203018844119,14,70.0,10.764306929827,106.69186200258
201315583540331,110,6.0,10.778979023457,106.66352434754
141278542901395,14,70.0,10.764306929827,106.69186200258
186283245051572,86,70.0,10.764306929827,106.69186200258
906526716092147,5,4.0,10.74682256752,106.60165863424
519090021584170,56,10.0,21.06324963,105.90870925333
1203504226329979,48,10.0,9.9820215,106.47678448111
1514846838808883,86,70.0,10.764306929827,106.69186200258
520820201413981,14,70.0,10.764306929827,106.69186200258
1510672092560813,62,3.0,10.290382417681,105.76128021265
1542894519335025,86,70.0,10.764306929827,106.69186200258
1697241207153927,86,70.0,10.764306929827,106.69186200258
1075900679094831,14,70.0,10.764306929827,106.69186200258
775060535938975,57,56.0,10.730852785315,106.72197311559
744896578949787,74,27.0,10.398662567139,105.50444030762
697751497029151,7,3.0,10.7812042913,106.65988465602
959389974114381,79,3.0,10.77014849532,106.69241100724
522699517907896,81,3.0,10.7109113,106.6198327
1671093049797551,81,24.0,10.7835579,106.6908875
638700909606250,81,8.0,10.7694,106.682
1005999786129071,86,2.0,10.765614472069,106.68919134264
539873796161601,90,3.0,10.8050546,106.7417328
531156197048525,90,3.0,10.7750196,106.7041473
1000106890047849,90,2.0,10.777347060613,106.70667421438
1683796151836864,90,3.0,10.7713156,106.7024765
1648453092109468,90,2.0,10.777347060613,106.70667421438
388895911319530,91,3.0,10.777329760768,106.70410661004
1693365670899291,91,3.0,10.7822027,106.6972809
767175890075974,90,3.0,10.7546482,106.6417389
104319653272514,91,3.0,10.714840625129,106.72946533074
1530029940650750,92,3.0,10.790258594234,106.69894492325
816885561766653,101,1.0,10.753842394284,106.68284527939
979657385461665,103,3.0,10.781583844447,106.6976211853
1691391881106184,104,9.0,10.782606161821,106.6432226205
421119548091976,97,749.5,10.819966714184,106.7232360037
509067575934128,106,55.0,10.7548504,106.6564331
1505508989750013,96,984.0,10.7694,106.682
911255902304156,107,3.0,10.796220788824,106.6722132054
1233837203309392,107,3.0,10.7797878,106.7075298
1105613332795638,110,3.0,10.7997398,106.6744995
1213165988698115,97,70.98333333333333,,
1419793634991801,92,3.0,10.8171473,106.7296753
185658591781769,110,3.0,10.7694,106.682
1640260392905854,112,0.75,10.74332141,106.63491515
980247192019033,112,3.0,10.737977,106.7249069
1639903826263071,114,2.0,10.753842394284,106.68284527939
805947839515103,112,3.0,10.794493595506,106.68070414717
1499277143707015,114,3.0,10.7876301,106.696312
1625854811001049,114,2.0,10.7903776,106.7098236
1688084038103324,115,3.0,10.777243752372,106.69106841246
820001494809516,111,3.0,10.778579086399,106.66639924049
1668720313411815,115,1.5,10.773911031032,106.70483096313
1631392703787382,115,3.0,10.69461088708,106.58468951138
443004689237663,117,3.0,10.777698260699,106.70481190705
936818653073726,115,1.0,10.729451347451,106.70329029588
480125172148867,128,4.0,10.774620909332,106.70280163624
1647583882159262,128,4.0,10.7843752,106.6961517
559982230825313,128,3.0,10.87501557,106.80000072
726818964116377,129,47.0,10.468516908168,107.37357781859
171069349914286,115,3.0,10.77207330075,106.67391541154
1078098455568197,114,3.0,10.729649866797,106.70337684453
171906006496292,131,6.0,10.7694,106.682
1504836836482814,128,9.0,10.804150856204,106.65611311028
413282898874437,136,3.0,10.794205,106.6412045
331003723690353,131,4.983333333333333,10.7694,106.682
1748602092029489,130,59.0,10.7734679031,106.69263729
909612199075787,139,46.25,10.769518934128,106.67707108758
1225088244174418,141,3.0,10.772821261302,106.70473966781
1716643355237581,138,3.0,10.7347774,106.7039089
883565628424262,137,1.5,10.72910564,106.68816115
1709841822580169,141,3.0,10.781373055482,106.70011027527
785327294945736,141,3.0,10.777698260699,106.70481190705
1703068869909390,141,1662.0,10.772277371056,106.70199855042
421138411417519,150,3.0,10.138919016667,106.46396718333
538009549698975,152,3.0,10.833334,106.6711044
1661877344092892,152,16.0,10.75,106.667
1666026406977717,152,32.0,10.385702090338,106.6799641433
1646083315673798,152,14.0,10.731776556254,106.70738639548
522546991255308,138,3.0,10.7829504,106.7047577
1658659127707704,152,2.5,10.794701214516,106.6770017035
1008688415837165,152,3.0,10.7694,106.682
994106403980289,153,3.0,10.7903566,106.67379
102406670131023,153,2.0,10.786334,106.6874542
175544752795944,153,9.0,10.7722359,106.6257025
1677094069171219,152,34.0,10.660173396268,106.85642390883
1664578270493341,153,3.0,10.834085767133,106.7627120018
949599858452693,153,3.0,10.865177905855,106.65665471327
189594248051014,152,33.0,10.7297592,106.7164459
1720336314866386,153,3.0,10.7878103,106.6969528
726242387520415,143,3.0,10.293552840587,106.47682948421
981112258646565,155,3.0,10.78071470058,106.69005801642
194844427522325,155,3.0,10.78639,106.68959
1646887362265524,155,5.0,10.778833036855,106.6981254406
1651393238467022,155,3.0,10.7676897,106.6969528
820033921441172,155,3.0,10.76741,106.69676
911716662252390,153,3.0,10.773573760021,106.69719203186
513376695507303,153,3.0,10.806337345686,106.68779625368
634117280063183,157,30.0,10.7701101,106.7006302
1921892214701741,157,3.0,10.8579785,106.6944613
1529283920727903,159,3.0,10.803672707386,106.61420345306
155521954804183,159,99.0,10.7703304,106.686142
1711092932457167,159,3.0,,
453224584880383,161,5.0,10.797690545493,106.71578443662
991819960860931,157,3.0,10.833248422669,106.6640573066
1643242252615177,160,3.0,10.714489331958,106.72973920659
430264510431436,162,3.0,10.769843679907,106.63584721082
528346493994815,162,3.0,10.8488503,106.7737198
1224017744281840,161,4.0,10.765541919847,106.67850094469
938658272898644,162,5.483333333333333,10.780855698549,106.70060044635
947082921995712,157,3.0,10.789192,106.684784
625355450940673,163,3.0,10.775833333333,106.7015
1622506761345470,164,3.0,10.766231434599,106.69932707024
460003130868144,163,2.5,10.7770624,106.704361
334780440025834,8,3.0,10.7893047,106.6367874
420480534812726,8,3.5,10.7701492,106.6924667
1503101423317796,8,3.0,10.870842640759,106.7778512031
920688524675535,9,3.0,10.797576829595,106.72109375332
1482447828730941,9,3.0,10.779380091114,106.70213699341
1502149626747362,9,12.5,10.7724304,106.6703262
521250551370809,9,2.0,10.777345956551,106.68350100517
1490340894604128,10,2.5,10.780855698549,106.70060044635
153064995049216,13,3.0,10.7753,106.6902084
427117074150111,13,315.0,10.8114796,106.6966858
106101656428253,16,2.0,10.771507966836,106.70405848694
901019553315894,17,5.0,10.7802687,106.6767273
101507700221789,7,4.0,10.75,106.66667
1735242010041189,162,3.0,10.777603336811,106.7021118103
1496454080660492,21,3.0,10.777698260699,106.70481190705
489955701191791,31,3.5,10.857995,106.7632446
1681056058808309,17,4.0,10.727599639211,106.71904371941
1675111399400539,56,3.0,10.8324728,106.6670609
1548678642090619,42,3.0,10.791655570391,106.70059578034
1541964472761003,59,171.0,10.7694,106.682
524114234413107,66,3.0,10.795621055586,106.67643070221
890545864386215,17,4.5,10.779973522098,106.70682529841
909793182438987,66,3.0,10.7990656,106.6881027
923349974411842,79,2.0,10.77362892599,106.70556820547
1512043439095614,41,3.0,10.7807903,106.6988678
975643799174638,80,105.0,10.766901038794,106.63216352463
200344163638609,80,105.0,10.767180347565,106.63203477859
577616049054514,80,105.0,10.767238317277,106.63203477859
993685390724248,80,3.0,10.790009146667,106.64306596222
1522554584724939,90,2.5,10.7844439,106.7025299
903804406381619,90,2.0,10.778132866053,106.7038158335
1662531980693471,92,3.0,10.79034944127,106.68650631266
1527279477598573,105,3.0,10.8188858,106.6826782
422863371243414,115,2.0,10.768718611889,106.69334901186
805016126294455,123,57.0,9.95806,105.73957
177113679305241,113,2.5,10.777537591563,106.7034455236
737690166362787,128,34.0,10.79703642,106.67294835
1089433731068972,81,2.0,10.7835903,106.684227
1698245300413118,62,2.0,10.7807903,106.6988678
206548529678471,128,3.5,10.774620909332,106.70280163624
1120129624678935,128,8.5,10.77469,106.70266
147339502294639,138,2.25,10.7829504,106.7047577
837388036370614,148,29.0,10.470199058535,106.97536682796
