"","V1"
"1666942073552391","106.79328430398-106.682-106.70763201883-106.7022018-106.72197311559-106.75694444444-106.7296753-106.68441398812-106.6992957846-106.69495011742-106.68441398812-106.690557775-106.61765917017-106.71979033289"
"1667249380197549","106.68227894974-105.84945089507-106.70736002973-106.75694444444-106.7607056-106.71979033289"
"1667642960158946","106.6968613-106.7047577-106.7047577-106.7034455236-106.7022018-106.6950871708-106.7607056-106.6241884"
"1668861940027419","106.6988678-106.70304728673-106.7015-106.7607056-106.6992957846-106.63438665959"
"1668948343347366","106.7025299-106.72180771764-106.70763201883-106.690557775-106.64089067849-106.685997-106.79841756821-106.72984182833-106.69050920894-106.70682529841-106.63438665959-106.6963425-106.711407-106.72993509444-105.90870925333-106.684784-106.71904371941-106.684227-106.71813203764-106.61765917017-106.70286708101"
"1669211723325292","106.70763201883-106.70481190705-106.72180771764-106.72381019257-106.75694444444-106.7607056-106.690557775-106.690557775-106.72638888889-106.63438665959-106.7778512031-106.70286708101"
"1674156579463035","106.70763201883-106.84798991-106.7296753-106.68441398812-106.68441398812-106.6842346-106.70763201883-106.69849984932-106.7110663-106.768760934-106.7296753-106.66977825687"
"1674223596191112","106.7573735832-106.75694444444-106.690557775-106.66317146073-106.696373-106.72638888889"
"1683424385228146","106.6950871708-106.7296753-106.71979033289-106.69495011742"
"1685403541673769","106.7047577-106.66667-106.7296753-106.68970151-106.682-106.703611111-106.70329029588-106.67850094469-106.6988678-106.66739702225-106.68307222528-106.72054156228-106.70286708101"
"1687268201496255","106.70304728673-106.7607056-106.693573-106.69424160194-106.72984182833-106.71813203764-106.71979033289"
"1687617991524721","106.7607056-106.71979033289-106.6992957846-106.690557775-106.690557775-106.72638888889-106.63438665959-106.72054156228-106.71979033289-106.70286708101"
"1688923641330525","106.72197311559-106.75694444444-106.7296753-106.68441398812-106.690557775-106.690557775-106.69050920894-106.70713766289"
"1699349833629920","106.69241100724-106.79328430398-106.68816763083-106.70763201883-106.69358937319-106.71979033289-106.6992957846-106.682-106.690557775"
"1702212190009530","106.682-106.72180771764-106.682-106.682-106.682-106.682-106.682"
"1702382643325689","106.70304728673-106.6943283-106.69894492325-106.75694444444-106.7296753-106.70199855042-106.7296753-106.7296753"
"1705907336358636","106.68779625368-106.71979033289-106.6992957846-106.690557775-106.64089067849-106.696373-106.63438665959"
"1716829768546132","106.7607056-106.71979033289-106.69495011742-106.68779625368-106.70329029588-106.70286708101"
"1719199448311480","106.684227-106.685997-106.66667-106.66667-106.70159954742-106.69771298045-106.684784-106.684227"
"1720652581497239","106.70304728673-106.7607056-106.71979033289-106.6992957846-106.6902742472-106.70758258023-106.6963425-106.70763201883-106.67391541154"
"1723085601253037","106.7047577-106.7047577-106.7047577-106.6950871708-106.69890864563-106.7047577-106.6963425"
"1725778104317661","106.682-106.70286708101-106.70763201883-106.7022018-106.69894492325-106.6806717-106.72197311559-106.705658-106.84798991-106.68441398812-106.70763201883-106.690557775-106.6874542-106.67246-106.61765917017"
"1730701060492919","106.7022018-106.7047577-106.682-106.72180771764-106.7607056-106.69495011742-106.6754532-106.690557775-106.64089067849-106.69771298045"
"1732962863593662","106.72180771764-106.71979033289-106.69495011742-106.696373-106.85642390883-106.61765917017-106.71979033289-106.70286708101"
"1772571746303512","106.71979033289-106.69495011742-106.690557775-106.69050920894-106.72638888889-106.6961517-106.70286708101"
"1802021953358265","106.72180771764-106.7296753-106.682-106.68441398812-106.6992957846-106.69495011742-106.68441398812-106.690557775-106.690557775-106.682-106.71979033289"
"1910318259193873","106.70763201883-106.6992957846-106.682-106.72180771764-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.68441398812-106.690557775-106.64089067849-106.69424160194-106.68779625368-106.63438665959-106.703611111-106.70011027527"
"1918074828416926","106.6994095-106.6943283-106.6994095-106.70199855042-106.7296753-106.7352066"
"1930036233887304","106.7015-106.72180771764-106.6992957846-106.693573-106.70713766289-106.70329029588-106.71904371941"
"1932747286950640","106.70763201883-106.682-106.7022018-106.6806717-106.72197311559-106.75694444444-106.7296753-106.68441398812"
"1934781353412802","106.79328430398-106.68227894974-106.72180771764-106.69495011742-106.64089067849-106.65750606728-106.69424160194-106.82437254073-106.72638888889-106.61765917017-106.70286708101"
"2186266901513403","106.70763201883-106.66667-106.682-106.7296753-106.69050920894-106.69841-106.711407"
"10100186504575452","106.70763201883-106.70481190705-106.69894492325-106.70713766289-106.7110663-106.70713766289-106.70481190705-106.70763201883"
"10101850038859288","106.70481190705-106.7075272-106.7296753-106.70481190705-106.84798991-106.7296753-106.7110663-106.7296753-106.70713766289-106.70481190705-106.70713766289"
"10102750816468698","106.70763201883-106.7075272-106.70481190705-106.70304728673-106.70763201883-106.7296753-106.70713766289"
"10103284601249614","106.70304728673-106.7296753-106.7296753-106.72984182833-106.7296753-106.6963425-106.69005801642"
"10103397799779096","106.70304728673-106.70763201883-106.70481190705-106.67379-106.70481190705-106.69894492325-106.75694444444-106.84798991-106.7296753-106.70763201883-106.7110663-106.69890864563-106.7296753-106.7296753-106.72054156228"
"10153004755491600","106.70763201883-106.7296753-106.70481190705-106.68439116-106.70481190705-106.70713766289-106.84798991-106.7296753-106.70763201883-106.7296753-106.70758258023-106.72984182833-106.70713766289-106.70763201883-106.70481190705-106.682"
"10153041441842692","106.6811295-106.67917191982-106.72197311559-106.72180771764-106.7110663"
"10153059125551986","106.70763201883-106.70713766289-106.6943283-106.70713766289-106.7296753-106.70763201883-106.7110663-106.70713766289-106.70473966781-106.70713766289-106.7296753-106.70713766289"
"10153066498476856","106.6994095-106.70405848694-105.84945089507-106.68779625368-106.7047577-106.75694444444-106.7296753-106.7047577"
"10153088552791432","106.70763201883-106.7296753-106.70481190705"
"10153201469391724","106.70763201883-106.6943283-106.7047577-106.75694444444-106.84798991-106.68970151-106.70763201883-106.70758258023-106.72054156228"
"10153245622198310","106.70713766289-106.7075272-106.70481190705-106.70736002973-106.84798991-106.68970151-106.70763201883-106.682-106.70531167299-106.70713766289-106.7024765"
"10153276223956818","106.70763201883-106.7022018-106.6950871708-106.72197311559-106.70636264325-106.7015-106.72180771764-106.75694444444-106.7607056-106.68441398812-106.682-106.69599040222-106.69599040222-106.69599040222"
"10153310309248652","106.684227-106.6968613-106.7014299221-106.7047577-106.7047577-106.7047577-106.682-106.7047577-106.6946564-106.69565677643-106.6988678"
"10153344650455368","106.6811295-106.72197311559-106.72180771764-106.75694444444-106.68970151-106.6992957846-106.69050920894-106.69565677643-105.90870925333"
"10153350961903406","106.6994095-106.70763201883-106.70410661004-106.7296753-106.70763201883-106.7296753-106.7296753-106.70713766289"
"10153388021858882","106.6811295-106.7022018-106.75694444444-106.690557775-105.90870925333"
"10153414105677772","106.70763201883-106.7296753-106.70763201883-106.7110663-106.70473966781-106.7296753-106.72984182833-106.72993509444"
"10153425952533532","106.70763201883-106.682-106.70323161522-106.6644058-106.70481190705-106.70304728673-106.69894492325-106.70713766289-106.7296753-106.7296753-106.67857839176-106.70758258023-106.7296753-106.69565677643-106.70667421438"
"10153534752532024","106.70763201883-105.84945089507-106.70713766289-106.70481190705-106.70481190705-106.70713766289-106.7296753-106.6992957846-106.7110663-106.70473966781-106.67857839176-106.7296753-106.69565677643-106.70473966781-106.70763201883-106.7296753"
"10153606275521140","106.6972809-105.84945089507-106.6811295-106.75694444444-106.84798991-106.68970151-106.7296753-106.7047577"
"10153623207422850","106.6968613-106.70405848694-106.6961517-106.68779625368-106.70405848694-106.69890864563-106.7296753-106.7047577-106.69565677643"
"10153633400425090","106.70763201883-106.6961517-106.682-106.7296753-106.72993509444"
"10153669267841768","106.6992957846-106.64089067849-106.70758258023-106.7296753"
"10153710102894362","106.6811295-106.7034455236-106.67917191982-106.7047577-106.6992957846-106.682-106.6806717-106.70304728673-106.6992957846-106.690557775-106.7365646-106.69424160194-106.6649165365-106.63438665959-105.85-106.7098236-106.67707108758-106.7034455236"
"10153716637132428","106.70304728673-106.70481190705-106.69894492325-106.70481190705-106.7296753-106.70763201883-106.6946564-106.6963425-106.72993509444"
"10153728221469138","106.69324462937-106.6992957846-106.70481190705-106.70481190705-106.71979033289"
"10153731740018430","106.70763201883-106.6961517-106.7296753-106.682-106.7296753-106.70304728673-106.70713766289-106.7110663-106.70713766289-106.70758258023-106.72984182833-106.7296753-106.72993509444-106.70763201883-106.70473966781-106.73236115646"
"10153737899247416","106.70405848694-106.6961517-106.7047577-106.70481190705-106.70713766289-106.70602634292-106.7296753-106.69817908478-106.69565677643-106.6963425-106.70763201883-106.70481190705-106.7047577-106.7025299"
"10153747645909914","106.7047577-106.7075272-106.72197311559-106.68817578305-106.72180771764-106.75694444444-106.84798991-106.68970151-106.6887207-106.69050920894-106.7047577-106.6963425-105.90870925333"
"10153751415924284","106.69241100724-106.70405848694-106.70304728673-106.6994095-106.6986313-106.7014299221-106.70481190705-106.7296753-106.67582354828-106.7047577-106.67379-105.84945089507-106.7047577-106.682-106.7014299221-106.7034455236-106.67917191982-106.70763201883-106.7022018-106.70011027527-106.7034455236-106.7098236-106.68474658203-106.6950871708-106.7015-106.70304728673-106.75694444444-106.75143820838-106.70713766289-106.7296753-106.682-106.68970151-106.7110663-106.67857839176-106.70602634292-106.7296753-106.7296753-106.7296753"
"10153784229920844","106.70763201883-106.73732246175-106.70304728673-106.70713766289-106.84798991-106.7296753-106.70763201883-106.7365646-106.7365646-106.7296753"
"10153797046377316","106.682-106.69894492325-106.69894492325-106.6946564-106.64089067849-106.69894492325-106.69424160194-106.69894492325"
"10153813028960160","106.6994095-106.70410661004-106.6994095-106.6943283-106.64089067849-106.7296753"
"10153841092772164","106.6950871708-106.70304728673-106.7296753-106.7296753-106.7296753-106.70758258023-106.72984182833-106.7296753-106.70667421438-106.7296753"
"10153841103967164","106.7025299-106.7047577-106.72180771764-106.7015-106.7607056-106.71979033289-106.69129653645-106.69424160194-106.69050920894"
"10153868264978394","106.70763201883-106.70410661004-106.70713766289-106.75694444444-106.7296753-106.7296753"
"10154473043293356","106.66001498062-106.6811295-106.72197311559-106.6992957846-105.85777777778-106.7296753"
"10154517926014896","106.6806717-106.72180771764-106.84798991-106.7296753-106.68970151-106.68441398812-106.68441398812-106.7022018-106.6969528-106.63438665959-106.70280163624"
"10154524365635200","106.70763201883-106.70410661004-106.7075272-106.7296753-106.68439116-106.69894492325-106.70713766289-106.7296753-106.70763201883-106.70473966781-106.7296753"
"10156191108435322","106.70763201883-106.7296753-106.6943283-106.75694444444-106.84798991-106.7296753-106.70763201883-106.7296753-106.7365646-106.7365646-106.7296753-106.72993509444"
"10156254955480254","106.70763201883-106.7047577-106.69894492325-106.70304728673-106.84798991-106.7296753-106.70763201883-106.7110663-106.69894492325-106.72984182833-106.70473966781-106.7296753-106.7034455236"
"10156321553805612","106.70763201883-106.72197311559-106.72180771764-106.70304728673-106.75694444444-106.71979033289-106.72984182833-106.7021118103"
"10200902674007276","106.69241100724-106.6644058-106.6950871708-106.7607056-106.71979033289-106.6992957846-106.6946564"
"10201015086295200","106.7022018-106.69495011742-106.690557775-106.7296753-106.69050920894"
"10201144172402116","106.7047577-106.7034455236-106.7022018-106.6867828-106.7047577-106.7047577-106.6950871708-106.72180771764-106.84798991-106.7296753-106.7607056-106.6992957846-106.69495011742-106.70763201883-106.65750606728-106.63438665959-106.71979033289"
"10201186044170432","106.69241100724-106.7022018-106.72180771764-106.84798991-106.7296753-106.71979033289-106.69495011742-106.70763201883-106.70758258023-106.6963425"
"10201268432310336","106.7075272-106.7296753-106.70763201883-106.7110663-106.70473966781-106.7296753"
"10203425458676264","106.6811295-106.70763201883-106.70481190705-106.72197311559-106.72180771764-106.705658-106.84798991-106.7296753-106.7607056-106.6992957846"
"10203577386353640","106.7022018-106.7015-106.72180771764-106.75694444444-106.6992957846-106.7110663-106.685997"
"10203630983613656","106.7015-106.71979033289-106.68441398812-106.6992957846-106.69495011742-106.682-106.690557775-106.682-106.72638888889-106.63438665959-106.75099489833"
"10203670881130844","106.75694444444-106.6992957846-106.69495011742-106.690557775-106.69424160194-106.63438665959"
"10203678931132960","106.7047577-106.70304728673-106.84798991-106.72993509444-106.68070414717-106.7047577-106.684784-106.71979033289"
"10203702016269164","106.70763201883-106.7075272-106.70713766289-106.84798991-106.7296753-106.68970151-106.70713766289"
"10203766654366184","106.7296753-106.69894492325-106.7296753-106.70481190705-106.69894492325-106.70481190705-106.69894492325-106.7296753-106.70763201883-106.69894492325-106.69894492325-106.69894492325-106.72984182833-106.69894492325-106.69894492325"
"10204592990854242","106.6950871708-106.75694444444-106.7296753-106.71979033289-106.6992957846-106.64089067849-106.7296753-106.69565677643-106.7296753-106.71979033289"
"10204729072301058","106.6988678-106.70763201883-106.682-106.70410661004-106.7014299221-106.70481190705-106.69894492325-106.70304728673-106.75694444444-106.7296753-105.85777777778"
"10204997278839772","106.682-106.7022018-106.64913793909-106.65482121754-106.72180771764-106.75694444444-106.68070414717-106.69719203186"
"10205073172818132","106.70763201883-106.70481190705-106.70410661004-106.7296753-106.70481190705-106.70481190705-106.70763201883-106.70473966781-106.70481190705-106.70481190705-106.70481190705-106.70481190705-106.70481190705-106.70481190705-106.70481190705"
"10205166958160524","106.70713766289-106.84798991-105.85777777778-106.7296753-106.70713766289"
"10205548979939908","106.68439116-106.6943283-106.69324462937-106.70736002973-106.72180771764-106.72381019257-106.84798991-106.68970151-106.70763201883-106.70763201883-106.6994095-106.70473966781-106.71979033289"
"10205683042099392","106.72197311559-106.72180771764-106.7607056-106.72028048706-106.71813203764"
"10205718333372740","106.70763201883-106.70713766289-106.70713766289-106.7296753-106.70405848694-106.70713766289-106.69894492325-106.69565677643"
"10205719556888440","106.682-106.70763201883-106.70481190705-106.64913793909-106.7015-106.71979033289-106.682-106.713295-106.69050920894-106.6883392-105.90870925333-106.684784-106.70059578034-106.7047577-106.71903735585-106.70286708101"
"10206591154950032","106.70763201883-106.7022018-106.6806717-106.72197311559-106.72180771764-106.75694444444-106.705658-106.84798991-106.7296753"
"10206676763871176","106.70763201883-106.7296753-106.75694444444-106.70763201883-106.7296753-106.72984182833-106.7296753"
"10206769779817844","106.6961517-106.682-106.6950871708-106.72180771764-106.75694444444-106.7296753-106.7110663-106.7296753-106.69817908478-106.72054156228"
"10206906030262832","106.70304728673-106.70763201883-106.70713766289-106.6943283-106.7034455236-106.6950871708-106.75694444444-106.84798991-106.70763201883-106.70763201883-106.69565677643-106.7045288"
"10206931739944972","106.68779625368-106.72180771764-106.70304728673-106.7296753-106.66667-106.69565677643"
"10206933236042764","106.7047577-106.7022018-106.7296753-106.71979033289-106.6992957846-106.72028048706-106.6946564-106.70758258023-106.7047577"
"10206940758694626","106.70713766289-106.6943283-106.70713766289-106.7296753-106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"10206973584310896","106.70763201883-106.68439116-106.69894492325-106.70713766289-106.7296753-106.7296753-106.69894492325-106.70758258023-106.70763201883-106.69894492325"
"10207020555863952","106.6811295-106.6992957846-106.6950871708-106.72180771764-106.6992957846-106.68441398812-106.682-106.690557775"
"10207127847588396","106.70304728673-106.6988678-106.70405848694-106.69489410451-106.68439116-106.6867828-106.69324462937-106.7296753-106.7607056-106.6754532-106.70199855042-106.70079259775-106.69890864563-106.70763201883-106.7296753-106.72984182833-106.70473966781-106.7296753"
"10207132453048284","106.7014299221-106.7014299221-106.72197311559-106.7110663-106.72028048706-106.69565677643-106.6883392-106.71903735585"
"10207251346258638","106.7296753-106.70410661004-106.75694444444-106.7296753-106.7296753-106.7296753-106.68070414717"
"10207808222461364","106.70077253668-106.7014299221-106.682-106.6950871708-106.75694444444-106.705658-106.6754532-106.7708851-106.7232360037-106.6961517-106.7038158335"
"10207898863450544","106.70763201883-106.6972809-106.7047577-106.6943283-106.7047577-106.72180771764-106.7296753-106.68970151-106.7110663-106.72028048706-106.7296753-106.69050920894-105.90870925333-106.7296753"
"10207918056730800","106.7296753-106.70713766289-106.70713766289-106.70713766289"
"10207933931007486","106.70713766289-106.70713766289-106.7296753-106.70713766289-106.7296753-106.70763201883-106.70473966781-106.69894492325-106.70758258023-106.7296753-106.70713766289-106.70481190705-106.70713766289-106.72993509444"
"10207963509542492","106.7034455236-106.67917191982-106.7047577-106.6806717-106.75694444444-106.7296753-106.69050920894-105.90870925333-106.7047577"
"10208020264844684","106.6994095-106.70763201883-106.7014299221-106.70481190705-106.68439116-106.6943283-106.6950871708-106.70405848694-106.73616-106.70304728673-106.7296753-106.68970151-106.69495011742-106.7110663-106.682-106.7296753-106.72802696-106.72984182833-106.7296753-106.69565677643-106.7296753-106.70473966781-106.70060044635"
"10208059095264416","106.70713766289-106.7296753-106.6943283-106.70713766289-106.70763201883-106.70473966781-106.70713766289-106.70713766289-106.70713766289-106.70473966781-106.70713766289-106.682-106.70713766289"
"10208078682148132","106.7034455236-106.7022018-106.7047577-106.68817578305-106.70304728673-106.71903735585-106.7022018-105.85777777778-106.69424160194-106.7047577-106.7296753-106.6961517-106.69005801642"
"10208234558489760","106.69894492325-106.7296753-106.72984182833-106.70481190705"
"10208238589109344","106.69241100724-106.6988678-106.7015-106.6722132054-106.68227894974-106.65384453997-106.6867828-106.67784619184-106.72197311559-106.72180771764-106.75694444444-106.705658-106.69215903458-106.71979033289-106.6992957846-106.68441398812-106.6754532-106.6241884-106.682"
"10208420553861558","106.7047577-106.7047577-106.72028048706-106.6946564-106.72984182833-106.6963425-105.90870925333-106.70280163624"
"10208430697551840","106.72180771764-106.75694444444-106.7607056-106.7365646-106.72984182833-106.69050920894"
"10208623231044876","106.70763201883-106.7075272-106.7047577-106.6950871708-106.70304728673-106.75694444444-106.7296753-106.69565677643"
"10208700531257840","106.682-106.7015-106.72180771764-106.7607056-106.68441398812-106.6992957846-106.682-106.6963425"
"10208734314814326","106.682-106.68439116-106.69894492325-106.70713766289-106.7110663-106.7296753"
"10209519409279776","106.70283202505"
