"","V1"
"818455904929727","10.730744814924-10.780833333333-10.7907801-10.803321980356-10.803321980356-10.7929997"
"820277444751213","10.7777824-10.766129429041-10.7929997-10.8171473-10.777698260699-10.7770624"
"823850057713147","10.791655570391-10.730744814924-10.8585741-10.797913712459-10.801555428539-10.808119400078"
"824814084305984","10.730744814924-10.797913712459-10.7750301-10.7807903"
"825568154218668","10.7835903-10.779788-10.7777824-10.777698260699-10.758093141193-10.730852785315-10.779934425415-10.7907801-10.780323-10.7929997-10.79258767-10.79423034573-10.755595133788-10.7694-10.779148221547-10.816938324444-21.06324963"
"826412754139077","10.7694-10.8585741-10.79258767-10.79258767-10.797913712459-10.779973522098-10.8068469617-10.780855698549"
"829527273831237","10.730744814924-10.79258767-10.804150856204"
"836540786464709","10.777698260699-10.7940111-10.8171473-10.7837296-10.8171473-10.8171473"
"837784366335198","10.7899704-10.85157868-10.768005814299-10.775833333333-10.726910700135-10.741962426559-10.766129429041-10.755595133788-10.77563-10.8068469617-10.774620909332-10.7843752-10.75-10.781836791009-10.760524296444"
"840799026032607","10.791248306578-10.8171473-10.803321980356-10.803321980356-10.803321980356-10.801144417231-10.7837296"
"841149452697791","10.772029089565-10.730744814924-10.8171473-10.8585741-10.803321980356-10.79258767-10.797913712459-10.8068469617-10.760524296444-10.726910700135"
"842524329201178","10.8585741-10.803321980356-10.803321980356-10.79258767-10.79258767"
"843387462427077","21.024166666667-10.7730503-10.729451347451-10.729649866797-10.7807903-10.7704268"
"844358868994628","10.779934425415-10.729411608643-10.729509080508-10.779492333935-10.8171473-10.766129429041-10.816874263333-10.7677002"
"844371862346731","10.773370292485-10.7829504-10.7694-10.7694-10.7829504-10.730852785315-10.730744814924-10.779934425415-10.813112038302-10.8171473-10.7818051727-10.8585741-10.726910700135-10.741962426559-10.803321980356-10.7899704-10.787859-10.773278596056-10.779148221547-10.8068469617-10.816938324444-21.06324963"
"844890865629623","10.80640357-10.776888888889-10.7899704-10.794553763104-10.730852785315-10.77877128763-10.775833333333-10.8009071-10.78322577-10.78322577-10.78322577-10.7818051727-10.755595133788-10.78322577"
"845451372219220","10.776888888889-10.7818051727-10.8585741-10.7768402-10.801144417231-10.801555428539-10.726910700135"
"847450522035365","10.764627840446-10.785859280932-10.780833333333-10.726910700135-10.779492333935-10.803321980356-10.7929997-10.79258767-10.8066225-10.773447283294-10.7802687"
"847930755319496","10.763370132014-10.797913712459-10.7837296-10.8066225-10.80534-10.7807903"
"849872261794922","10.780833333333-10.8585741-10.726910700135-10.779492333935-10.773447283294-10.727359179346"
"849896485129765","10.7819004-10.764627840446-10.729509080508-10.726910700135-10.79258767-10.8066225"
"850578408389220","10.730744814924-10.780833333333-10.8171473"
"850770581697179","10.726910700135-10.797913712459-10.8068469617-10.801555428539-10.726910700135-10.808119400078"
"851660758339290","10.730744814924-10.780833333333-10.79258767-10.797913712459"
"851792678272857","10.780833333333-10.803321980356-10.803321980356-10.791412983219"
"852360288216055","10.7694-10.766129429041-10.726910700135-10.741962426559"
"852435178209731","10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"853481054764692","10.741962426559-10.79258767-10.7768402-10.773447283294-10.801555428539-10.726910700135"
"853789684741589","10.729411608643-10.8585741-10.726910700135-10.79258767-10.7829504-10.779934425415-21.06324963"
"864684266985249","10.779788-10.7711897-10.728783919759-10.780833333333-10.813112038302-10.7694-10.7704268"
"866634006738908","10.7829504-10.729509080508-10.766129429041-10.7929997-10.727359179346"
"867080830071921","10.7899704-10.729411608643-10.7940111-10.779492333935-10.773447283294-10.777345956551-10.726910700135"
"867462980017143","10.764627840446-10.7899704-10.75-10.7940111-10.768005814299-10.8171473-10.79423034573-10.755595133788-10.726910700135"
"868754756575096","10.7807903-10.7899704-10.758093141193-10.730744814924-10.726910700135-10.79258767-10.79258767"
"869325036514279","10.780833333333-10.8585741-10.726910700135"
"869898869784743","10.7807903-10.730744814924-10.726910700135-10.779492333935-10.7843752-10.808119400078"
"870590129714745","10.795590790197-10.795590790197-10.773224708039-10.7799597-10.7807903"
"870894306359712","10.767003764258-10.779934425415-10.8171473-10.779492333935-10.79258767-10.799057735756-10.8068469617-10.72790167305-10.801555428539-10.726910700135"
"871162829646619","10.766129429041-10.79258767-10.797913712459-10.8066225-10.773447283294-10.7750301"
"872186099559377","10.726910700135-10.741962426559-10.797913712459-10.779973522098-10.792438-10.729649866797-10.727599639211-10.726910700135"
"872324649549964","10.7777824-10.8171473-10.7806563719-10.773447283294-10.781608166192-10.74682256752"
"872577769523627","10.776888888889-10.803321980356-10.803321980356-10.803321980356-10.7768402-10.792438"
"873366629437441","10.7694-10.806337345686-10.730852785315-10.8171473-10.726910700135-10.779492333935-10.766129429041-10.806337345686"
"874434149330288","10.773370292485-10.781205500709-10.7829504-10.7899704-10.7829504-10.8585741-10.803321980356-10.779492333935-10.803321980356-21.06324963-10.727359179346"
"875079785932994","10.780833333333-10.79258767-10.7750301"
"875164032590454","10.729411608643-10.803321980356-10.779492333935-10.803321980356-10.7694-10.79258767-10.79258767-10.801555428539"
"875773515875606","10.7807903-10.763370132014-10.741962426559-10.7768402-10.801555428539"
"876994722408125","10.766129429041-10.7694-10.730852785315-10.767003764258-10.801144417231-10.772393308507-10.773447283294-10.755595133788-10.833248422669"
"877114229062521","10.779934425415-10.779492333935-10.7768402-10.773447283294-10.7807903"
"878544422259357","10.730744814924-10.795590790197-10.726910700135-10.741962426559-10.797913712459-10.8068469617-10.726910700135-10.808119400078"
"879377685511426","10.729509080508-10.730744814924-10.7907801-10.813112038302-10.8171473-10.803321980356-10.7694-10.766129429041-10.7730503-10.772393308507-10.76612200006-10.816874263333-10.816938324444-10.77207330075"
"881698015278275","10.730852785315-10.730744814924-10.741962426559-10.79258767-10.738611111111"
"882774201839857","10.8488503-10.7694-10.7929997-10.8474672-10.755595133788-10.7807903"
"885132044934190","10.730744814924-10.741962426559-10.8068469617-10.727359179346-10.808119400078"
"886757811432114","10.730744814924-10.797913712459-10.8050785-10.773447283294-10.8068469617"
"887034091417346","10.790258594234-10.790258594234-10.790258594234-10.790258594234"
"889954657778233","10.766129429041-10.8585741-10.79258767-10.79258767-10.779288450166-10.808119400078"
"892107137542838","10.803321980356-10.797913712459"
"892618300854855","10.77014849532-10.7777824-10.7899704-10.779492333935-10.780833333333-10.7769519588-10.8585741-10.803321980356-10.759583317746"
"895933887181307","10.7829504-10.7694-10.7829504-10.762200730909-10.7903776-10.795590790197-10.729509080508-10.730852785315-10.730744814924-10.780833333333-10.8171473-10.8585741-10.779492333935-10.78322577"
"897340797029706","10.7777824-10.7829504-10.729411608643-10.79258767-10.801144417231"
"898436523559383","10.7769519588-10.714489331958-10.7677002-10.781373055482"
"898788390170824","10.7777824-10.7899704-10.730852785315-10.780833333333-10.8171473-10.8585741-10.779492333935-10.741962426559"
"900451423395930","10.8585741-10.779492333935-10.741962426559-10.79258767-10.79258767-10.797913712459"
"901162646645061","10.7777824-10.7899704-10.806337345686-10.780833333333-10.8171473-10.8585741-10.803321980356-10.7694-10.79258767-10.874420983149-10.8068469617-10.760524296444-10.801555428539-10.808119400078"
"902569216444779","10.7694-10.8171473-10.766129429041-10.780833333333-10.767313098301-10.7929997-10.8171473"
"903330476411757","10.766129429041-10.7711897-10.779934425415-10.780833333333-10.8171473"
"903407136420793","10.775833333333-10.726910700135-10.79258767-10.79258767-10.797913712459-10.874420983149-10.755595133788"
"904674892934101","10.7694-10.7899704-10.779492333935-10.780833333333-10.813112038302-10.8171473-10.775833333333-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.7980404-10.755595133788-10.8171473-10.792438-10.74682256752"
"904854192932101","10.773447283294-10.8068469617-10.795663625"
"906572436100378","10.729411608643-10.730744814924-10.8585741-10.79258767-10.797913712459-10.808119400078"
"906675336048940","10.766129429041-10.771507966836-10.730744814924-10.8171473-10.8171473-10.8171473"
"908135425943912","10.7899704-10.779492333935-10.730852785315-10.775833333333-10.730744814924-10.7918901-10.7694"
"908707095878402","10.776888888889-10.803321980356-10.912801269844-10.7807903"
"910225939053065","10.779934425415-10.777698260699-10.790258594234-10.719959234777-10.772393308507"
"910597719028169","10.7815676-10.8585741-10.779492333935-10.79258767-10.79258767-10.797913712459"
"913870905356765","10.766129429041-10.7907801-10.759583317746-10.8171473-10.8171473"
"913957311986673","10.7694-10.7694-10.730852785315-10.730744814924-10.775833333333-10.7770624"
"914452511943725","10.7829504-10.7829504-10.7899704-10.7829504-10.729411608643-10.780833333333-10.813112038302-21.06324963-10.774620909332-10.7829504-10.7829504-10.808119400078"
"915590111844846","21.01124483185-10.741962426559-10.787859-10.738611111111-10.8068469617-10.726910700135"
"916939111719698","10.7899704-10.730744814924-10.803321980356-10.79258767-10.773278596056"
"918894224846969","10.730744814924-10.8171473-10.803321980356-10.779492333935-10.7837296-10.8171473"
"919853951440171","10.75-10.730744814924-10.7694-10.7899704-10.7903566-10.738611111111"
"921156801314399","10.730852785315-10.8585741-10.741962426559-10.797913712459-10.816874263333-10.8068469617"
"921285294592997","10.7829504-10.7829504-10.775833333333-10.730744814924-10.726910700135-10.755595133788"
"921501601270146","10.779934425415-10.7807903-10.7694-10.7711897-10.8171473-10.7769519588-10.8585741"
"921575151231746","10.7829504-10.7774496-10.730852785315-10.779934425415-10.775833333333-10.8585741-10.741962426559-10.7694-10.79258767-10.787859-10.792443534352-10.7818051727-10.755595133788-10.738611111111-10.779148221547"
"922282511184349","10.766129429041-10.790258594234-10.728783919759-10.767313098301-10.813112038302-10.8171473-10.766129429041-10.766129429041"
"922335491176713","10.7694-10.726910700135-10.726910700135"
"924164661010746","10.8171473-10.8585741-10.79258767-10.8068469617"
"926163294131288","10.728783919759-10.780833333333-10.813112038302-10.797913712459"
"926381767410064","10.7940111-10.730744814924-10.803321980356-10.8554313-10.7694-10.7929997-10.79258767"
"926901050726647","10.7940111-10.730852785315-10.730744814924-10.8585741-10.75-10.79258767-10.795495589442-10.795495589442-10.79258767-10.795495589442-10.797913712459-10.755595133788"
"927199004067553","10.726910700135-10.803321980356-10.779492333935-10.7694-10.79258767-10.79258767-10.726910700135-10.801555428539-10.726910700135"
"928023503944144","10.726910700135-10.79258767-10.79258767-10.797913712459-10.726910700135-10.74682256752-10.727359179346"
"928430977224715","10.8066225-10.741962426559-10.76612200006"
"929685370461650","10.766129429041-10.7899704-10.730852785315-10.730744814924-10.7769519588-10.8585741-10.741962426559-10.787859"
"931320930249546","10.7829504-10.729411608643-10.780524473274-10.730744814924-10.7907801-10.726910700135-10.7829504"
"931543293604808","10.7777824-10.7829504-10.726910700135-10.779492333935-10.741962426559"
"931551573605691","10.7807903-10.8585741-10.726910700135-10.779492333935-10.8068469617"
"931874233549485","10.7899704-10.730744814924-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.79258767-10.727599639211-10.808119400078"
"932245216811864","10.790258594234-10.790258594234-10.790258594234-10.790258594234"
"932468050179679","10.80640357-10.7819004-10.7829504"
"937100953011251","10.779934425415-10.8171473-10.8585741-10.780323-10.79258767"
"938084486299804","10.730744814924-10.803321980356-10.79258767-10.79258767"
"938511266229256","10.8585741-10.803321980356-10.741962426559-10.79258767-10.874420983149-10.787859-10.801555428539"
"940513156041736","10.7807903-10.7694-10.730744814924-10.8585741-10.787540368818"
"944374015650049","10.7829504-10.7829504-10.7829504-10.729411608643-10.7699318-10.7769519588-10.7829504"
"944476015641457","10.7829571025-10.7694-10.8585741-10.779492333935-10.79258767"
"944607878967433","10.768915165541-10.780833333333-10.813112038302-10.8585741-10.780323-10.803321980356-10.7694-10.784618187806"
"945132885542349","10.779492333935-10.741962426559-10.803321980356-10.79258767-10.787859-10.755595133788-10.8068469617"
"946600138738792","10.7771196-10.771507966836-10.7711897-10.813112038302-10.8171473-10.777537591563"
"946812798725062","10.777329760768-10.767003764258-10.728783919759-10.7694-10.7769519588-10.766129429041"
"948283095244846","10.7694-10.8171473-10.766129429041-10.790258594234-10.767313098301-10.766129429041-10.8171473-10.76612200006"
"948473928556439","10.741962426559-10.7918901-10.7827902-10.804150856204-10.727359179346-10.726910700135"
"949019788524739","10.779934425415-10.787859"
"949771788429480","10.779934425415-10.779492333935-10.7929997-10.797913712459-10.816938324444-10.7843752"
"949954371739511","10.7899704-10.726910700135-10.741962426559-10.803321980356-10.79258767"
"959164077463320","10.8585741-10.779492333935-10.741962426559-10.7768402"
"959167677485091","10.8171473-10.766129429041-10.8171473-10.8171473-10.766129429041-10.766129429041-10.772821261302-10.8171473-10.8171473-10.779934425415-10.767313098301-10.8171473-10.7694"
"959574877434881","10.7694-10.8171473-10.726910700135-10.7297592-10.7807903"
"962139857158464","10.766129429041-10.730852785315-10.730744814924-10.780833333333-10.8171473-10.8171473"
"965593590177318","10.7694-10.787764669388-10.730744814924-10.779492333935-10.797913712459-10.787859"
"966183730122479","10.730744814924-10.779934425415-10.8171473-10.8585741-10.741962426559-10.8068469617"
"966496736757034","10.764627840446-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.797913712459-10.760524296444"
"968417176563981","10.8068469617-10.860573905-10.7841666667-10.792438-10.79423034573"
"969400243152489","10.766129429041-10.730744814924-10.780833333333-10.8585741-10.7843752"
"972149752807465","10.7807903-10.7940111-10.726910700135-10.779492333935-10.7799597-10.8068469617-10.7807903-10.7807903"
"974432385929509","10.77014849532-10.7694-10.7694-10.766129429041-10.796220788824"
"975970165801193","10.730852785315-10.730744814924-10.780833333333-10.7769519588-10.779492333935-10.7704268-10.727359179346-10.726910700135"
"976970825703325","10.729509080508-10.767313098301-10.766129429041"
"977859338951955","10.767003764258-10.813112038302-10.8171473-10.766129429041"
"977899035610925","10.787764669388-10.779492333935-10.797913712459-10.787859-10.7799597"
"979669112071875","10.730744814924-10.8585741-10.726910700135-10.79258767-10.797913712459-10.723758905799-10.727599639211-10.801555428539"
"980095008695500","10.8171473-10.816874263333-10.8171473-10.790258594234-10.816938324444"
"981961418535035","10.768915165541-10.7777824-10.7829504-10.7929997-10.723758905799-10.8171473"
"982960365132394","10.730744814924-10.8171473-10.726910700135-10.779492333935-10.7694-10.755595133788-10.7829504-10.7750301-10.8068469617-10.72790167305-10.726910700135"
"983166961742277","10.794553763104-10.795590790197-10.755595133788-10.795590790197-10.7829504"
"983526351686099","10.764627840446-10.765942902456-10.777698260699-10.8585741-10.79258767-10.797913712459"
"984657964940720","10.7899704-10.729411608643-10.730744814924-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.797913712459-10.755595133788-10.8068469617-10.7807903-10.801555428539-10.726910700135-10.808119400078"
"987728801294374","10.811886978201-10.779934425415-10.726910700135-10.766129429041-10.816874263333-10.7677002-10.777698260699-10.816938324444-10.7843752-10.77207330075-10.777698260699-10.804790805609-10.726910700135-10.808119400078"
"992652190778577","10.7711897-10.767003764258-10.813112038302-10.7769519588-10.766129429041-10.714489331958"
"993323620714065","10.762200730909-10.780833333333-10.779492333935-10.773447283294-10.74682256752"
"995193710545830","10.7899704-10.7829504-10.730744814924-10.8171473"
"996791193699952","10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"997920286939577","10.7771196-10.766129429041-10.8171473-10.8171473"
"1000523850018469","10.78267-10.7899704-10.768005814299-10.787540368818"
"1002271253166075","10.777537591563-10.805812795616-10.8171473-10.8050785-10.816874263333-10.8171473-10.727359179346"
"1002958309745710","10.7694-10.787764669388-10.729411608643-10.779934425415-10.8585741-10.779492333935"
"1003464873007011","10.790258594234-10.790258594234-10.8171473-10.790258594234-10.790258594234-10.790258594234"
"1004560976233379","10.766841865-10.753842394284-10.753842394284-10.753842394284"
"1006450426074386","10.7694-10.730744814924-10.8585741-10.726910700135-10.797913712459"
"1007262159329839","10.730744814924-10.797913712459-10.79423034573-10.72790167305"
"1007278812646797","10.844890332328-10.779934425415-10.767313098301-10.726910700135-10.779492333935-10.773573760021-10.779288450166-10.7902403-10.808119400078"
"1008365305886176","10.7819004-10.7829504-10.777537591563-10.7899704-10.729411608643-10.730744814924-10.8585741-10.797913712459-10.7730331-10.8068469617-10.7843752"
"1012582455480736","10.7694-10.8585741-10.726910700135-10.76612200006"
"1012771562117899","21.01124483185-10.768915165541-10.779492333935-10.7929997-10.797913712459-10.8171473"
"1014016165306228","10.7899704-10.730744814924-10.797913712459-10.773447283294-10.7750301-10.726910700135-10.808119400078"
"1014207728631971","10.7736902-10.764627840446-10.7694-10.7899704-10.730852785315-10.730744814924-10.777132298941-10.79423034573"
"1015358611820126","10.729411608643-10.730744814924-10.768005814299-10.726910700135-10.803321980356-10.755595133788-21.0333-10.75-10.7829504"
"1015583565168117","10.7807903-10.7694-10.779492333935-10.730744814924-10.780833333333-10.8171473-10.741962426559-10.7929997-10.76612200006-10.7822027-10.8171473-10.777603336811"
"1015956215123102","10.8171473-10.7929997-10.8171473"
"1023610744370161","10.780833333333-10.813112038302-10.816874263333-10.767313098301-10.816938324444"
"1024669704221499","10.7777824-10.7899704-10.730744814924-10.768005814299-10.779492333935-10.797913712459"
"1026743484014064","10.75-10.75-10.795495589442-10.75-10.795495589442"
"1027226870661128","10.7829504-10.762200730909-10.729411608643-10.7677002-21.06324963"
"1031012376920985","10.766129429041-10.780833333333-10.7769519588-10.766129429041-10.766129429041-10.76612200006-10.766129429041"
"1031703450185040","10.758093141193-10.8171473-10.803321980356-10.779492333935-10.797913712459-21.024166666667-10.76612200006-10.755595133788-10.8171473-10.7829504"
"1037707279582859","10.730744814924-10.8585741-10.779492333935-10.7929997-10.797913712459"
"1039623182766547","10.7829504-10.777698260699-10.7829504-10.730744814924-10.8585741-10.779492333935"
"1040547202663789","10.729263275524-10.729509080508-10.780833333333-10.8171473-21.024166666667-10.773447283294-10.8068469617"
"1042628312454522","10.771507966836-10.7829504-10.786747676749-10.779492333935"
"1044360212294080","10.75-10.75-10.795495589442-10.795495589442-10.75-10.795495589442"
"1044482905604588","10.771507966836-10.730744814924-10.780833333333-10.8171473-10.7843752"
"1047060768691438","10.7694-10.766129429041-10.767313098301-10.816874263333-10.816938324444"
"1050335081664729","10.7694-10.768915165541-10.766129429041-10.777698260699-10.8171473-10.8585741-10.797913712459-10.8171473-10.7750301-10.8068469617"
"1050794381600424","10.768915165541-10.8171473-10.8171473-10.7837296-10.8171473-10.7829504"
"1050799071599955","10.78722-10.78722-10.8171473-10.726910700135-10.7929997-10.8171473-10.7829504-10.806337345686"
"1051431344877114","10.730744814924-10.726910700135-10.741962426559-10.79258767-10.787859-10.808119400078"
"1051796738187097","10.768915165541-10.7711945-10.7829504-10.779492333935-10.8009071-10.7856503"
"1057105014307763","10.8488503-10.836245967548-10.730852785315-10.784353675246-10.803321980356-10.8009071-10.8554313-10.773278596056-10.7818051727-10.78322577-10.8001338-21.0333-10.8488503-10.7829504"
"1059452377407822","10.779934425415-10.768915165541-10.790258594234-10.779934425415-10.8585741-10.8171473-10.801555428539"
"1061161753902230","10.781205500709-10.7777824-10.78722-10.803321980356-10.803321980356-10.755595133788"
"1061921763826074","10.7711945-10.730852785315-10.797913712459"
"1063000630399605","10.771507966836-10.7843752-10.7694-10.766129429041-10.8050785-10.7844439"
"1064310963601956","10.75-10.795495589442-10.795495589442-10.795495589442-10.795495589442-10.912801269844"
"1068260196548309","10.7777824-10.7990656-10.77877128763-10.775833333333-10.768005814299"
"1068552076511289","10.766129429041-10.7711897-10.786747676749-10.767003764258-10.780833333333-10.767313098301-10.7769519588-10.8585741-10.766129429041-10.7694-10.767313098301-10.766129429041-10.794493595506-10.767313098301"
"1071699819560206","10.741962426559-10.803321980356-10.7694-10.79258767-10.755595133788"
"1072825126071717","10.777698260699-10.8171473-10.76612200006-10.816874263333-10.7677002"
"1076260289050641","10.7819004-10.808119400078-10.730852785315-10.780833333333-10.726910700135-10.79258767-10.723758905799-10.74682256752-10.726910700135"
"1076661812344123","10.7829504-10.7940111-10.767003764258-10.7769519588-10.8171473"
"1077499932268266","10.730744814924-10.726910700135-10.816874263333"
"1077802848897148","10.7829504-10.730744814924-10.779148221547-21.06324963-10.7829504-10.7829504"
"1078847258822654","10.7819004-10.7829504-10.7829504-10.806337345686-10.7829504-10.7829504-10.729411608643-10.7829504"
"1079563472063025","10.768915165541-10.726910700135-10.797913712459-10.801144417231-10.773447283294-10.8068469617-10.816938324444"
"1079634368727788","10.766129429041-10.7899704-10.730852785315-10.730744814924-10.780833333333-10.7694-10.7929997"
"1083373165016005","10.7694-10.7899704-10.726910700135-10.803321980356-10.912801269844"
"1086763018000674","10.7829504-10.777698260699-10.7829504-10.729411608643-10.780833333333-10.8171473-10.723758905799-10.779973522098"
"1088899267808206","10.766129429041-10.780833333333-10.726910700135-10.741962426559-10.79258767"
"1089627881062512","10.779934425415-10.813112038302-10.8171473-10.8171473"
"1090469607637997","10.768005814299-10.7818051727-10.8585741-10.7694-10.797913712459-10.78322577"
"1090881704285849","10.7736902-10.777537591563-10.763370132014-10.78722-10.768005814299-10.773447283294"
"1091694537507621","10.766129429041-10.7711897-10.772277371056-10.8068469617-10.7734679031-10.772277371056"
"1092189414126834","10.766841865-10.753842394284-10.757445188796-10.7694-10.753842394284-10.753842394284-10.753842394284"
"1092256214127205","10.766129429041-10.726910700135-10.779492333935-21.024166666667"
"1092780170741633","10.729411608643-10.730744814924-10.779934425415-10.8171473-10.8585741-10.779492333935"
"1094488220561389","10.766129429041-10.771507966836-10.7771196-10.777698260699-10.786747676749-10.786776699514"
"1098158640196298","10.7777824-10.730744814924-10.8171473-10.779492333935-10.797913712459-10.8171473-10.790258594234"
"1101184653234800","10.7899704-10.779934425415-10.775833333333"
"1107368242648326","10.768915165541-10.730744814924-10.780833333333-10.8585741-10.726910700135-10.797913712459"
"1107713305905747","10.726910700135-10.773447283294-10.816938324444"
"1108489935863063","10.767003764258-10.803321980356-10.797913712459-10.766129429041-10.7750425-10.7843752-10.777603336811-10.7829504-10.7827902-10.727359179346"
"1110211555664753","10.77014849532-10.768915165541-10.758093141193-10.806337345686-10.730744814924-10.780833333333-10.8585741-10.779492333935-10.79258767-10.797913712459-10.7837296-10.76612200006-10.79423034573"
"1111291302222542","10.730852785315-10.8585741-10.779492333935-10.741962426559-10.797913712459"
"1111298315547827","10.781373055482-10.730852785315-10.767003764258-10.730744814924-10.8585741-10.73012121984-10.759583317746-10.8068469617-10.78722-10.781373055482-10.779973522098-10.72790167305-10.727359179346"
"1113728978638145","10.7990656-10.766129429041-10.7899704-10.7940111-10.730852785315-10.775833333333-10.8554313-10.755866501679-10.75-10.791412983219"
"1126774260673742","10.7777824-10.779148221547-10.773911031032-10.7829504-10.801555428539-10.726910700135"
"1127026813976518","10.766129429041-10.779934425415-10.777347060613"
"1129096410435079","10.7694-10.7940111-10.8585741-10.79258767-10.726910700135"
"1129482037063712","10.729411608643-10.816938324444-10.777603336811-10.804634796667-10.726910700135-10.808119400078"
"1131135906898360","10.812470749412-10.780833333333-10.8585741-10.741962426559-10.7768402"
"1131213120222074","10.7829504-10.7829504-10.7829504-10.806337345686"
"1138971446113805","10.7807903-10.7844439-10.78722-10.729411608643-10.779934425415-10.8171473-10.775833333333-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.766129429041-10.7929997-10.797913712459-10.8050785-10.779973522098-10.774620909332-10.727599639211-10.7835903-10.801555428539-10.726910700135"
"1143885928974082","10.7829571025-10.730744814924-10.780833333333-10.8585741-10.803321980356-10.797913712459-10.7768402-10.8068469617-10.781373055482-10.727599639211"
"1145851332106821","10.7899704-10.7940111-10.730744814924-10.8171473-10.775833333333-10.755595133788-10.7841666667-10.7878103"
"1148198225209949","10.7771196-10.7771196-10.780833333333-10.813112038302-10.772393308507-10.8171473"
"1148822835146114","10.8585741-10.779492333935-10.816938324444-10.781583844447-10.7701101-10.801555428539"
"1160817727284969","10.768915165541-10.7829504-10.730852785315-10.779934425415"
"1167486639934175","10.7899704-10.729411608643-10.730852785315-10.730744814924-10.806337345686"
"1173989399282043","10.7777824-10.7899704-10.780524473274-10.730744814924-10.780833333333-10.8171473-10.726910700135-10.79258767-10.7768402"
"1181378705211856","10.728783919759-10.813112038302-10.7929997-10.779973522098-10.794493595506"
"1182836925066932","10.779934425415-10.7777824-10.8171473-10.790258594234-10.8171473"
"1188607327823189","10.7899704-10.7694-10.7929997-10.79258767"
"1189436094405843","10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"1192401817441153","10.768915165541-10.8585741-10.726910700135-10.7929997"
"1193116397370530","10.8171473-10.8171473-10.7711897-10.790258594234-10.8171473-10.8171473-10.8171473"
"1193991390627968","10.768005814299-10.8585741-10.741962426559-10.7694-10.797913712459-10.773278596056-10.755595133788-10.779973522098-10.72790167305"
"1197133633636680","10.7819004-10.771507966836-10.768915165541-10.7829504-10.730744814924-10.8171473-10.7929997"
"1198079436883830","10.766129429041-10.763370132014-10.730744814924-10.775833333333-10.7929997-10.755595133788-10.808119400078"
"1198281723531749","10.813112038302-10.8585741-10.76612200006-10.816938324444"
"1200273693321115","10.777537591563-10.7694-10.780833333333-10.813112038302-10.791655570391-10.801555428539-10.726910700135"
"1200835986609754","10.7807903-10.779934425415-10.8585741-10.726910700135-10.79258767-10.797913712459-10.8066225-10.8068469617-10.789192"
"1202214756459200","10.768915165541-10.779934425415-10.8171473-10.7929997-10.7878704-10.7628403"
"1203113563054375","10.791655570391-10.7694-10.730744814924-10.8585741-10.726910700135-10.797913712459-10.726910700135"
"1203298573017760","10.806337345686-10.780833333333-10.8585741-10.726910700135-10.741962426559"
"1203764482972075","10.7777824-10.763370132014-10.7899704-10.730744814924-10.780833333333-10.8171473"
"1206056006078297","10.7899704-10.780833333333-10.8171473-10.7929997-10.79258767-10.797913712459-10.7856503"
"1206837802663143","10.7694-10.777698260699-10.780833333333-10.777347060613-10.804790805609"
"1207357345948032","10.7777824-10.7899704-10.777698260699-10.730744814924-10.780833333333-10.8585741-10.803321980356-10.79258767-10.797913712459-10.7768402-10.912801269844"
"1207500492600083","10.766129429041-10.777698260699-10.777698260699-10.729411608643-10.779934425415-10.780833333333-10.8171473-10.766129429041-10.7771196-10.8171473-10.816874263333-10.7677002-10.816938324444-10.804790805609"
"1209944535689463","10.7694-10.7777824-10.777698260699-10.7829504-10.806337345686-10.730744814924-10.8585741-10.726910700135-10.803321980356-10.741962426559"
"1210400398977155","10.777537591563-10.7899704-10.8585741-10.741962426559-10.79258767"
"1212389725443816","10.779934425415-10.8171473-10.8585741-10.726910700135-10.8171473"
"1214706241878014","10.7694-10.729411608643-10.779934425415-10.8171473-10.7837296-10.779934425415-10.81589517-10.7677002-10.816938324444"
"1216804721669942","10.7835903-10.7807903-10.796220788824-10.768915165541-10.7829571025-10.7777824-10.7844439-10.766129429041-10.779492333935-10.729411608643-10.730852785315-10.730744814924-10.779934425415-10.8171473-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.8554313-10.7929997-10.79258767-10.79423034573-10.8066225-10.755595133788-10.7750301-10.8068469617-10.7841666667-21.06324963-10.7807903-10.7835903-10.79423034573-10.7807903-10.801555428539-10.808119400078"
"1222781891072378","10.7807903-10.779788-10.766129429041-10.8068469617-10.774620909332-10.789192-10.801555428539"
"1225069660841594","10.7819004-10.7899704-10.730744814924-10.8171473"
"1227682283915514","10.7777824-10.7899704-10.780833333333-10.8554313"
"1227874617230026","10.766129429041-10.7769519588-10.8585741-10.741962426559-10.779973522098"
"1237504029599798","10.768915165541-10.779492333935-10.730852785315-10.779934425415-10.7694-10.816938324444"
"1240794062603397","10.791722808333-10.779934425415-10.726910700135-10.779492333935-10.797913712459-10.755595133788-10.8068469617-10.726910700135"
"1241481725868432","10.8171473-10.775833333333-10.7844439-10.795590790197-10.8171473-10.786692605721-10.777347060613"
