"","V1"
"826412754139077","106.682-106.7607056-106.690557775-106.690557775-106.64089067849-106.70682529841-106.63438665959-106.70060044635"
"829527273831237","106.72180771764-106.690557775-106.65611311028"
"836540786464709","106.70481190705-106.6806717-106.7296753-106.6946564-106.7296753-106.7296753"
"837784366335198","106.7022018-106.7721379375-106.69215903458-106.7015-106.71979033289-106.69495011742-106.70763201883-106.69050920894-106.6883392-106.63438665959-106.70280163624-106.6961517-106.667-106.68620570374-106.66739702225"
"840799026032607","106.69713842921-106.7296753-106.68441398812-106.68441398812-106.68441398812-106.65750606728-106.6946564"
"841149452697791","106.68923608697-106.72180771764-106.7296753-106.7607056-106.68441398812-106.690557775-106.64089067849-106.63438665959-106.66739702225-106.71979033289"
"842524329201178","106.7607056-106.68441398812-106.68441398812-106.690557775-106.690557775"
"843387462427077","105.85777777778-106.693573-106.70329029588-106.70337684453-106.6988678-106.7045288"
"844358868994628","106.70304728673-106.6950871708-106.69324462937-106.6992957846-106.7296753-106.70763201883-106.72984182833-106.6963425"
"844371862346731","106.66001498062-106.7047577-106.682-106.682-106.7047577-106.72197311559-106.72180771764-106.70304728673-106.84798991-106.7296753-106.69685943794-106.7607056-106.71979033289-106.69495011742-106.68441398812-106.7022018-106.696373-106.70602634292-106.69565677643-106.63438665959-106.72993509444-105.90870925333"
"844890865629623","106.67654755-106.70080555556-106.7022018-106.67784619184-106.72197311559-106.70636264325-106.7015-106.6754532-106.69111664667-106.69111664667-106.69111664667-106.69685943794-106.69050920894-106.69111664667"
"845451372219220","106.70080555556-106.69685943794-106.7607056-106.685997-106.65750606728-106.61765917017-106.71979033289"
"847450522035365","106.79328430398-106.70283202505-106.75694444444-106.71979033289-106.6992957846-106.68441398812-106.7110663-106.690557775-106.713295-106.69424160194-106.6767273"
"847930755319496","106.67917191982-106.64089067849-106.6946564-106.713295-106.73616-106.6988678"
"849872261794922","106.75694444444-106.7607056-106.71979033289-106.6992957846-106.69424160194-106.72054156228"
"849896485129765","106.6968613-106.79328430398-106.69324462937-106.71979033289-106.690557775-106.713295"
"850578408389220","106.72180771764-106.75694444444-106.7296753"
"850770581697179","106.71979033289-106.64089067849-106.63438665959-106.61765917017-106.71979033289-106.70286708101"
"851660758339290","106.72180771764-106.75694444444-106.690557775-106.64089067849"
"851792678272857","106.75694444444-106.68441398812-106.68441398812-106.66977825687"
"852360288216055","106.682-106.70763201883-106.71979033289-106.69495011742"
"852435178209731","106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"853481054764692","106.69495011742-106.690557775-106.685997-106.69424160194-106.61765917017-106.71979033289"
"853789684741589","106.6950871708-106.7607056-106.71979033289-106.690557775-106.7047577-106.70304728673-105.90870925333"
"864684266985249","106.7075272-106.6943283-106.72381019257-106.75694444444-106.84798991-106.682-106.7045288"
"866634006738908","106.7047577-106.69324462937-106.70763201883-106.7110663-106.72054156228"
"867080830071921","106.7022018-106.6950871708-106.6806717-106.6992957846-106.69424160194-106.68350100517-106.71979033289"
"867462980017143","106.79328430398-106.7022018-106.66667-106.6806717-106.69215903458-106.7296753-106.71903735585-106.69050920894-106.71979033289"
"868754756575096","106.6988678-106.7022018-106.68474658203-106.72180771764-106.71979033289-106.690557775-106.690557775"
"869325036514279","106.75694444444-106.7607056-106.71979033289"
"869898869784743","106.6988678-106.72180771764-106.71979033289-106.6992957846-106.6961517-106.70286708101"
"870590129714745","106.65482121754-106.65482121754-106.69328159847-106.7036972-106.6988678"
"870894306359712","106.70736002973-106.70304728673-106.7296753-106.6992957846-106.690557775-106.75155504417-106.63438665959-106.71813203764-106.61765917017-106.71979033289"
"871162829646619","106.70763201883-106.690557775-106.64089067849-106.713295-106.69424160194-106.69841"
"872186099559377","106.71979033289-106.69495011742-106.64089067849-106.70682529841-106.711407-106.70337684453-106.71904371941-106.71979033289"
"872324649549964","106.6811295-106.7296753-106.70663340759-106.69424160194-106.69771298045-106.60165863424"
"872577769523627","106.70080555556-106.68441398812-106.68441398812-106.68441398812-106.685997-106.711407"
"873366629437441","106.682-106.68779625368-106.72197311559-106.7296753-106.71979033289-106.6992957846-106.70763201883-106.68779625368"
"874434149330288","106.66001498062-106.68571436457-106.7047577-106.7022018-106.7047577-106.7607056-106.68441398812-106.6992957846-106.68441398812-105.90870925333-106.72054156228"
"875079785932994","106.75694444444-106.690557775-106.69841"
"875164032590454","106.6950871708-106.68441398812-106.6992957846-106.68441398812-106.682-106.690557775-106.690557775-106.61765917017"
"875773515875606","106.6988678-106.67917191982-106.69495011742-106.685997-106.61765917017"
"876994722408125","106.70763201883-106.682-106.72197311559-106.70736002973-106.65750606728-106.69890864563-106.69424160194-106.69050920894-106.6640573066"
"877114229062521","106.70304728673-106.6992957846-106.685997-106.69424160194-106.6988678"
"878544422259357","106.72180771764-106.65482121754-106.71979033289-106.69495011742-106.64089067849-106.63438665959-106.71979033289-106.70286708101"
"879377685511426","106.69324462937-106.72180771764-106.705658-106.84798991-106.7296753-106.68441398812-106.682-106.70763201883-106.693573-106.69890864563-106.70758258023-106.72984182833-106.72993509444-106.67391541154"
"881698015278275","106.72197311559-106.72180771764-106.69495011742-106.690557775-106.72638888889"
"882774201839857","106.7737198-106.682-106.7110663-106.7708851-106.69050920894-106.6988678"
"885132044934190","106.72180771764-106.69495011742-106.63438665959-106.72054156228-106.70286708101"
"886757811432114","106.72180771764-106.64089067849-106.7365646-106.69424160194-106.63438665959"
"887034091417346","106.69894492325-106.69894492325-106.69894492325-106.69894492325"
"889954657778233","106.70763201883-106.7607056-106.690557775-106.690557775-106.68307222528-106.70286708101"
"892107137542838","106.68441398812-106.64089067849"
"892618300854855","106.69241100724-106.6811295-106.7022018-106.6992957846-106.75694444444-106.68970151-106.7607056-106.68441398812-106.69849984932"
"895933887181307","106.7047577-106.682-106.7047577-106.64913793909-106.7098236-106.65482121754-106.69324462937-106.72197311559-106.72180771764-106.75694444444-106.7296753-106.7607056-106.6992957846-106.69111664667"
"897340797029706","106.6811295-106.7047577-106.6950871708-106.690557775-106.65750606728"
"898436523559383","106.68970151-106.72973920659-106.6963425-106.70011027527"
"898788390170824","106.6811295-106.7022018-106.72197311559-106.75694444444-106.7296753-106.7607056-106.6992957846-106.69495011742"
"900451423395930","106.7607056-106.6992957846-106.69495011742-106.690557775-106.690557775-106.64089067849"
"901162646645061","106.6811295-106.7022018-106.68779625368-106.75694444444-106.7296753-106.7607056-106.68441398812-106.682-106.690557775-106.79841756821-106.63438665959-106.66739702225-106.61765917017-106.70286708101"
"902569216444779","106.682-106.7296753-106.70763201883-106.75694444444-106.70713766289-106.7110663-106.7296753"
"903330476411757","106.70763201883-106.6943283-106.70304728673-106.75694444444-106.7296753"
"903407136420793","106.7015-106.71979033289-106.690557775-106.690557775-106.64089067849-106.79841756821-106.69050920894"
"904674892934101","106.682-106.7022018-106.6992957846-106.75694444444-106.84798991-106.7296753-106.7015-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.68441398812-106.6414795-106.69050920894-106.7296753-106.711407-106.60165863424"
"904854192932101","106.69424160194-106.63438665959-106.654713825"
"906572436100378","106.6950871708-106.72180771764-106.7607056-106.690557775-106.64089067849-106.70286708101"
"906675336048940","106.70763201883-106.70405848694-106.72180771764-106.7296753-106.7296753-106.7296753"
"908135425943912","106.7022018-106.6992957846-106.72197311559-106.7015-106.72180771764-106.6956863-106.682"
"908707095878402","106.70080555556-106.68441398812-106.768760934-106.6988678"
"910225939053065","106.70304728673-106.70481190705-106.69894492325-106.70079259775-106.69890864563"
"910597719028169","106.6972961-106.7607056-106.6992957846-106.690557775-106.690557775-106.64089067849"
"913870905356765","106.70763201883-106.705658-106.69849984932-106.7296753-106.7296753"
"913957311986673","106.682-106.682-106.72197311559-106.72180771764-106.7015-106.704361"
"914452511943725","106.7047577-106.7047577-106.7022018-106.7047577-106.6950871708-106.75694444444-106.84798991-105.90870925333-106.70280163624-106.7047577-106.7047577-106.70286708101"
"915590111844846","105.84945089507-106.69495011742-106.696373-106.72638888889-106.63438665959-106.71979033289"
"916939111719698","106.7022018-106.72180771764-106.68441398812-106.690557775-106.70602634292"
"918894224846969","106.72180771764-106.7296753-106.68441398812-106.6992957846-106.6946564-106.7296753"
"919853951440171","106.66667-106.72180771764-106.682-106.7022018-106.67379-106.72638888889"
"921156801314399","106.72197311559-106.7607056-106.69495011742-106.64089067849-106.72984182833-106.63438665959"
"921285294592997","106.7047577-106.7047577-106.7015-106.72180771764-106.71979033289-106.69050920894"
"921501601270146","106.70304728673-106.6988678-106.682-106.6943283-106.7296753-106.68970151-106.7607056"
"921575151231746","106.7047577-106.6644058-106.72197311559-106.70304728673-106.7015-106.7607056-106.69495011742-106.682-106.690557775-106.696373-106.63191140342-106.69685943794-106.69050920894-106.72638888889-106.69565677643"
"922282511184349","106.70763201883-106.69894492325-106.72381019257-106.70713766289-106.84798991-106.7296753-106.70763201883-106.70763201883"
"922335491176713","106.682-106.71979033289-106.71979033289"
"924164661010746","106.7296753-106.7607056-106.690557775-106.63438665959"
"926163294131288","106.72381019257-106.75694444444-106.84798991-106.64089067849"
"926381767410064","106.6806717-106.72180771764-106.68441398812-106.6241884-106.682-106.7110663-106.690557775"
"926901050726647","106.6806717-106.72197311559-106.72180771764-106.7607056-106.66667-106.690557775-106.69599040222-106.69599040222-106.690557775-106.69599040222-106.64089067849-106.69050920894"
"927199004067553","106.71979033289-106.68441398812-106.6992957846-106.682-106.690557775-106.690557775-106.71979033289-106.61765917017-106.71979033289"
"928023503944144","106.71979033289-106.690557775-106.690557775-106.64089067849-106.71979033289-106.60165863424-106.72054156228"
"928430977224715","106.713295-106.69495011742-106.70758258023"
"929685370461650","106.70763201883-106.7022018-106.72197311559-106.72180771764-106.68970151-106.7607056-106.69495011742-106.696373"
"931320930249546","106.7047577-106.6950871708-106.68817578305-106.72180771764-106.705658-106.71979033289-106.7047577"
"931543293604808","106.6811295-106.7047577-106.71979033289-106.6992957846-106.69495011742"
"931551573605691","106.6988678-106.7607056-106.71979033289-106.6992957846-106.63438665959"
"931874233549485","106.7022018-106.72180771764-106.71979033289-106.6992957846-106.69495011742-106.690557775-106.690557775-106.71904371941-106.70286708101"
"932245216811864","106.69894492325-106.69894492325-106.69894492325-106.69894492325"
"932468050179679","106.67654755-106.6968613-106.7047577"
"937100953011251","106.70304728673-106.7296753-106.7607056-106.6637878-106.690557775"
"938084486299804","106.72180771764-106.68441398812-106.690557775-106.690557775"
"938511266229256","106.7607056-106.68441398812-106.69495011742-106.690557775-106.79841756821-106.696373-106.61765917017"
"940513156041736","106.6988678-106.682-106.72180771764-106.7607056-106.70159954742"
"944374015650049","106.7047577-106.7047577-106.7047577-106.6950871708-106.7057571-106.68970151-106.7047577"
"944476015641457","106.68816763083-106.682-106.7607056-106.6992957846-106.690557775"
"944607878967433","106.7014299221-106.75694444444-106.84798991-106.7607056-106.6637878-106.68441398812-106.682-106.66802465916"
"945132885542349","106.6992957846-106.69495011742-106.68441398812-106.690557775-106.696373-106.69050920894-106.63438665959"
"946600138738792","106.6994095-106.70405848694-106.6943283-106.84798991-106.7296753-106.7034455236"
"946812798725062","106.70410661004-106.70736002973-106.72381019257-106.682-106.68970151-106.70763201883"
"948283095244846","106.682-106.7296753-106.70763201883-106.69894492325-106.70713766289-106.70763201883-106.7296753-106.70758258023"
"948473928556439","106.69495011742-106.6956863-106.6828308-106.65611311028-106.72054156228-106.71979033289"
"949019788524739","106.70304728673-106.696373"
"949771788429480","106.70304728673-106.6992957846-106.7110663-106.64089067849-106.72993509444-106.6961517"
"949954371739511","106.7022018-106.71979033289-106.69495011742-106.68441398812-106.690557775"
"959164077463320","106.7607056-106.6992957846-106.69495011742-106.685997"
"959167677485091","106.7296753-106.70763201883-106.7296753-106.7296753-106.70763201883-106.70763201883-106.70473966781-106.7296753-106.7296753-106.70304728673-106.70713766289-106.7296753-106.682"
"959574877434881","106.682-106.7296753-106.71979033289-106.7164459-106.6988678"
"962139857158464","106.70763201883-106.72197311559-106.72180771764-106.75694444444-106.7296753-106.7296753"
"965593590177318","106.682-106.69358937319-106.72180771764-106.6992957846-106.64089067849-106.696373"
"966183730122479","106.72180771764-106.70304728673-106.7296753-106.7607056-106.69495011742-106.63438665959"
"966496736757034","106.79328430398-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.690557775-106.64089067849-106.66739702225"
"968417176563981","106.63438665959-106.69490278-106.703611111-106.711407-106.71903735585"
"969400243152489","106.70763201883-106.72180771764-106.75694444444-106.7607056-106.6961517"
"972149752807465","106.6988678-106.6806717-106.71979033289-106.6992957846-106.7036972-106.63438665959-106.6988678-106.6988678"
"974432385929509","106.69241100724-106.682-106.682-106.70763201883-106.6722132054"
"975970165801193","106.72197311559-106.72180771764-106.75694444444-106.68970151-106.6992957846-106.7045288-106.72054156228-106.71979033289"
"976970825703325","106.69324462937-106.70713766289-106.70763201883"
"977859338951955","106.70736002973-106.84798991-106.7296753-106.70763201883"
"977899035610925","106.69358937319-106.6992957846-106.64089067849-106.696373-106.7036972"
"979669112071875","106.72180771764-106.7607056-106.71979033289-106.690557775-106.64089067849-106.72028048706-106.71904371941-106.61765917017"
"980095008695500","106.7296753-106.72984182833-106.7296753-106.69894492325-106.72993509444"
"981961418535035","106.7014299221-106.6811295-106.7047577-106.7110663-106.72028048706-106.7296753"
"982960365132394","106.72180771764-106.7296753-106.71979033289-106.6992957846-106.682-106.69050920894-106.7047577-106.69841-106.63438665959-106.71813203764-106.71979033289"
"983166961742277","106.67784619184-106.65482121754-106.69050920894-106.65482121754-106.7047577"
"983526351686099","106.79328430398-106.67423232269-106.70481190705-106.7607056-106.690557775-106.64089067849"
"984657964940720","106.7022018-106.6950871708-106.72180771764-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.690557775-106.64089067849-106.69050920894-106.63438665959-106.6988678-106.61765917017-106.71979033289-106.70286708101"
"987728801294374","106.67582354828-106.70304728673-106.71979033289-106.70763201883-106.72984182833-106.6963425-106.70481190705-106.72993509444-106.6961517-106.67391541154-106.70481190705-106.73236115646-106.71979033289-106.70286708101"
"992652190778577","106.6943283-106.70736002973-106.84798991-106.68970151-106.70763201883-106.72973920659"
"993323620714065","106.64913793909-106.75694444444-106.6992957846-106.69424160194-106.60165863424"
"995193710545830","106.7022018-106.7047577-106.72180771764-106.7296753"
"996791193699952","106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"997920286939577","106.6994095-106.70763201883-106.7296753-106.7296753"
"1000523850018469","106.6953964-106.7022018-106.69215903458-106.70159954742"
"1002271253166075","106.7034455236-106.75143820838-106.7296753-106.7365646-106.72984182833-106.7296753-106.72054156228"
"1002958309745710","106.682-106.69358937319-106.6950871708-106.70304728673-106.7607056-106.6992957846"
"1003464873007011","106.69894492325-106.69894492325-106.7296753-106.69894492325-106.69894492325-106.69894492325"
"1004560976233379","106.70070527-106.68284527939-106.68284527939-106.68284527939"
"1006450426074386","106.682-106.72180771764-106.7607056-106.71979033289-106.64089067849"
"1007262159329839","106.72180771764-106.64089067849-106.71903735585-106.71813203764"
"1007278812646797","106.7573735832-106.70304728673-106.70713766289-106.71979033289-106.6992957846-106.69719203186-106.68307222528-106.6992111-106.70286708101"
"1008365305886176","106.6968613-106.7047577-106.7034455236-106.7022018-106.6950871708-106.72180771764-106.7607056-106.64089067849-106.7043381-106.63438665959-106.6961517"
"1012582455480736","106.682-106.7607056-106.71979033289-106.70758258023"
"1012771562117899","105.84945089507-106.7014299221-106.6992957846-106.7110663-106.64089067849-106.7296753"
"1014016165306228","106.7022018-106.72180771764-106.64089067849-106.69424160194-106.69841-106.71979033289-106.70286708101"
"1014207728631971","106.6986313-106.79328430398-106.682-106.7022018-106.72197311559-106.72180771764-106.69980096946-106.71903735585"
"1015358611820126","106.6950871708-106.72180771764-106.69215903458-106.71979033289-106.68441398812-106.69050920894-105.85-106.66667-106.7047577"
"1015583565168117","106.6988678-106.682-106.6992957846-106.72180771764-106.75694444444-106.7296753-106.69495011742-106.7110663-106.70758258023-106.6972809-106.7296753-106.7021118103"
"1015956215123102","106.7296753-106.7110663-106.7296753"
"1023610744370161","106.75694444444-106.84798991-106.72984182833-106.70713766289-106.72993509444"
"1024669704221499","106.6811295-106.7022018-106.72180771764-106.69215903458-106.6992957846-106.64089067849"
"1026743484014064","106.66667-106.66667-106.69599040222-106.66667-106.69599040222"
"1027226870661128","106.7047577-106.64913793909-106.6950871708-106.6963425-105.90870925333"
"1031012376920985","106.70763201883-106.75694444444-106.68970151-106.70763201883-106.70763201883-106.70758258023-106.70763201883"
"1031703450185040","106.68474658203-106.7296753-106.68441398812-106.6992957846-106.64089067849-105.85777777778-106.70758258023-106.69050920894-106.7296753-106.7047577"
"1037707279582859","106.72180771764-106.7607056-106.6992957846-106.7110663-106.64089067849"
"1039623182766547","106.7047577-106.70481190705-106.7047577-106.72180771764-106.7607056-106.6992957846"
"1040547202663789","106.69489410451-106.69324462937-106.75694444444-106.7296753-105.85777777778-106.69424160194-106.63438665959"
"1042628312454522","106.70405848694-106.7047577-106.70509726977-106.6992957846"
"1044360212294080","106.66667-106.66667-106.69599040222-106.69599040222-106.66667-106.69599040222"
"1044482905604588","106.70405848694-106.72180771764-106.75694444444-106.7296753-106.6961517"
"1047060768691438","106.682-106.70763201883-106.70713766289-106.72984182833-106.72993509444"
"1050335081664729","106.682-106.7014299221-106.70763201883-106.70481190705-106.7296753-106.7607056-106.64089067849-106.7296753-106.69841-106.63438665959"
"1050794381600424","106.7014299221-106.7296753-106.7296753-106.6946564-106.7296753-106.7047577"
"1050799071599955","106.6867828-106.6867828-106.7296753-106.71979033289-106.7110663-106.7296753-106.7047577-106.68779625368"
"1051431344877114","106.72180771764-106.71979033289-106.69495011742-106.690557775-106.696373-106.70286708101"
"1051796738187097","106.7014299221-106.6580658-106.7047577-106.6992957846-106.6754532-106.6930771"
"1057105014307763","106.7737198-106.70881032944-106.72197311559-106.68145883296-106.68441398812-106.6754532-106.6241884-106.70602634292-106.69685943794-106.69111664667-106.6815263-105.85-106.7737198-106.7047577"
"1059452377407822","106.70304728673-106.7014299221-106.69894492325-106.70304728673-106.7607056-106.7296753-106.61765917017"
"1061161753902230","106.68571436457-106.6811295-106.6867828-106.68441398812-106.68441398812-106.69050920894"
"1061921763826074","106.6580658-106.72197311559-106.64089067849"
"1063000630399605","106.70405848694-106.6961517-106.682-106.70763201883-106.7365646-106.7025299"
"1064310963601956","106.66667-106.69599040222-106.69599040222-106.69599040222-106.69599040222-106.768760934"
"1068260196548309","106.6811295-106.6881027-106.70636264325-106.7015-106.69215903458"
"1068552076511289","106.70763201883-106.6943283-106.70509726977-106.70736002973-106.75694444444-106.70713766289-106.68970151-106.7607056-106.70763201883-106.682-106.70713766289-106.70763201883-106.68070414717-106.70713766289"
"1071699819560206","106.69495011742-106.68441398812-106.682-106.690557775-106.69050920894"
"1072825126071717","106.70481190705-106.7296753-106.70758258023-106.72984182833-106.6963425"
"1076260289050641","106.6968613-106.70286708101-106.72197311559-106.75694444444-106.71979033289-106.690557775-106.72028048706-106.60165863424-106.71979033289"
"1076661812344123","106.7047577-106.6806717-106.70736002973-106.68970151-106.7296753"
"1077499932268266","106.72180771764-106.71979033289-106.72984182833"
"1077802848897148","106.7047577-106.72180771764-106.69565677643-105.90870925333-106.7047577-106.7047577"
"1078847258822654","106.6968613-106.7047577-106.7047577-106.68779625368-106.7047577-106.7047577-106.6950871708-106.7047577"
"1079563472063025","106.7014299221-106.71979033289-106.64089067849-106.65750606728-106.69424160194-106.63438665959-106.72993509444"
"1079634368727788","106.70763201883-106.7022018-106.72197311559-106.72180771764-106.75694444444-106.682-106.7110663"
"1083373165016005","106.682-106.7022018-106.71979033289-106.68441398812-106.768760934"
"1086763018000674","106.7047577-106.70481190705-106.7047577-106.6950871708-106.75694444444-106.7296753-106.72028048706-106.70682529841"
"1088899267808206","106.70763201883-106.75694444444-106.71979033289-106.69495011742-106.690557775"
"1089627881062512","106.70304728673-106.84798991-106.7296753-106.7296753"
"1090469607637997","106.69215903458-106.69685943794-106.7607056-106.682-106.64089067849-106.69111664667"
"1090881704285849","106.6986313-106.7034455236-106.67917191982-106.6867828-106.69215903458-106.69424160194"
"1091694537507621","106.70763201883-106.6943283-106.70199855042-106.63438665959-106.69263729-106.70199855042"
"1092189414126834","106.70070527-106.68284527939-106.6653771157-106.682-106.68284527939-106.68284527939-106.68284527939"
"1092256214127205","106.70763201883-106.71979033289-106.6992957846-105.85777777778"
"1092780170741633","106.6950871708-106.72180771764-106.70304728673-106.7296753-106.7607056-106.6992957846"
"1094488220561389","106.70763201883-106.70405848694-106.6994095-106.70481190705-106.70509726977-106.70510203067"
"1098158640196298","106.6811295-106.72180771764-106.7296753-106.6992957846-106.64089067849-106.7296753-106.69894492325"
"1101184653234800","106.7022018-106.70304728673-106.7015"
"1107368242648326","106.7014299221-106.72180771764-106.75694444444-106.7607056-106.71979033289-106.64089067849"
"1107713305905747","106.71979033289-106.69424160194-106.72993509444"
"1108489935863063","106.70736002973-106.68441398812-106.64089067849-106.70763201883-106.7040176-106.6961517-106.7021118103-106.7047577-106.6828308-106.72054156228"
"1110211555664753","106.69241100724-106.7014299221-106.68474658203-106.68779625368-106.72180771764-106.75694444444-106.7607056-106.6992957846-106.690557775-106.64089067849-106.6946564-106.70758258023-106.71903735585"
"1111291302222542","106.72197311559-106.7607056-106.6992957846-106.69495011742-106.64089067849"
"1111298315547827","106.70011027527-106.72197311559-106.70736002973-106.72180771764-106.7607056-106.72070283579-106.69849984932-106.63438665959-106.6867828-106.70011027527-106.70682529841-106.71813203764-106.72054156228"
"1113728978638145","106.6881027-106.70763201883-106.7022018-106.6806717-106.72197311559-106.7015-106.6241884-106.64238913727-106.66667-106.66977825687"
"1126774260673742","106.6811295-106.69565677643-106.70483096313-106.7047577-106.61765917017-106.71979033289"
"1127026813976518","106.70763201883-106.70304728673-106.70667421438"
"1129096410435079","106.682-106.6806717-106.7607056-106.690557775-106.71979033289"
"1129482037063712","106.6950871708-106.72993509444-106.7021118103-106.75099489833-106.71979033289-106.70286708101"
"1131135906898360","106.69434841735-106.75694444444-106.7607056-106.69495011742-106.685997"
"1131213120222074","106.7047577-106.7047577-106.7047577-106.68779625368"
"1138971446113805","106.6988678-106.7025299-106.6867828-106.6950871708-106.70304728673-106.7296753-106.7015-106.7607056-106.71979033289-106.6992957846-106.69495011742-106.68441398812-106.70763201883-106.7110663-106.64089067849-106.7365646-106.70682529841-106.70280163624-106.71904371941-106.684227-106.61765917017-106.71979033289"
"1143885928974082","106.68816763083-106.72180771764-106.75694444444-106.7607056-106.68441398812-106.64089067849-106.685997-106.63438665959-106.70011027527-106.71904371941"
"1145851332106821","106.7022018-106.6806717-106.72180771764-106.7296753-106.7015-106.69050920894-106.703611111-106.6969528"
"1148198225209949","106.6994095-106.6994095-106.75694444444-106.84798991-106.69890864563-106.7296753"
"1148822835146114","106.7607056-106.6992957846-106.72993509444-106.6976211853-106.7006302-106.61765917017"
"1160817727284969","106.7014299221-106.7047577-106.72197311559-106.70304728673"
"1167486639934175","106.7022018-106.6950871708-106.72197311559-106.72180771764-106.68779625368"
"1173989399282043","106.6811295-106.7022018-106.68817578305-106.72180771764-106.75694444444-106.7296753-106.71979033289-106.690557775-106.685997"
"1181378705211856","106.72381019257-106.84798991-106.7110663-106.70682529841-106.68070414717"
"1182836925066932","106.70304728673-106.6811295-106.7296753-106.69894492325-106.7296753"
"1188607327823189","106.7022018-106.682-106.7110663-106.690557775"
"1189436094405843","106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289-106.70713766289"
"1192401817441153","106.7014299221-106.7607056-106.71979033289-106.7110663"
"1193116397370530","106.7296753-106.7296753-106.6943283-106.69894492325-106.7296753-106.7296753-106.7296753"
"1193991390627968","106.69215903458-106.7607056-106.69495011742-106.682-106.64089067849-106.70602634292-106.69050920894-106.70682529841-106.71813203764"
"1197133633636680","106.6968613-106.70405848694-106.7014299221-106.7047577-106.72180771764-106.7296753-106.7110663"
"1198079436883830","106.70763201883-106.67917191982-106.72180771764-106.7015-106.7110663-106.69050920894-106.70286708101"
"1198281723531749","106.84798991-106.7607056-106.70758258023-106.72993509444"
"1200273693321115","106.7034455236-106.682-106.75694444444-106.84798991-106.70059578034-106.61765917017-106.71979033289"
"1200835986609754","106.6988678-106.70304728673-106.7607056-106.71979033289-106.690557775-106.64089067849-106.713295-106.63438665959-106.684784"
"1202214756459200","106.7014299221-106.70304728673-106.7296753-106.7110663-106.7029114-106.6936188"
"1203113563054375","106.70059578034-106.682-106.72180771764-106.7607056-106.71979033289-106.64089067849-106.71979033289"
"1203298573017760","106.68779625368-106.75694444444-106.7607056-106.71979033289-106.69495011742"
"1203764482972075","106.6811295-106.67917191982-106.7022018-106.72180771764-106.75694444444-106.7296753"
"1206056006078297","106.7022018-106.75694444444-106.7296753-106.7110663-106.690557775-106.64089067849-106.6930771"
"1206837802663143","106.682-106.70481190705-106.75694444444-106.70667421438-106.73236115646"
"1207357345948032","106.6811295-106.7022018-106.70481190705-106.72180771764-106.75694444444-106.7607056-106.68441398812-106.690557775-106.64089067849-106.685997-106.768760934"
"1207500492600083","106.70763201883-106.70481190705-106.70481190705-106.6950871708-106.70304728673-106.75694444444-106.7296753-106.70763201883-106.6994095-106.7296753-106.72984182833-106.6963425-106.72993509444-106.73236115646"
"1209944535689463","106.682-106.6811295-106.70481190705-106.7047577-106.68779625368-106.72180771764-106.7607056-106.71979033289-106.68441398812-106.69495011742"
"1210400398977155","106.7034455236-106.7022018-106.7607056-106.69495011742-106.690557775"
"1212389725443816","106.70304728673-106.7296753-106.7607056-106.71979033289-106.7296753"
"1214706241878014","106.682-106.6950871708-106.70304728673-106.7296753-106.6946564-106.70304728673-106.72802696-106.6963425-106.72993509444"
"1216804721669942","106.684227-106.6988678-106.6722132054-106.7014299221-106.68816763083-106.6811295-106.7025299-106.70763201883-106.6992957846-106.6950871708-106.72197311559-106.72180771764-106.70304728673-106.7296753-106.71979033289-106.6992957846-106.69495011742-106.68441398812-106.6241884-106.7110663-106.690557775-106.71903735585-106.713295-106.69050920894-106.69841-106.63438665959-106.703611111-105.90870925333-106.6988678-106.684227-106.71903735585-106.6988678-106.61765917017-106.70286708101"
"1222781891072378","106.6988678-106.7075272-106.70763201883-106.63438665959-106.70280163624-106.684784-106.61765917017"
"1225069660841594","106.6968613-106.7022018-106.72180771764-106.7296753"
"1227682283915514","106.6811295-106.7022018-106.75694444444-106.6241884"
"1227874617230026","106.70763201883-106.68970151-106.7607056-106.69495011742-106.70682529841"
"1237504029599798","106.7014299221-106.6992957846-106.72197311559-106.70304728673-106.682-106.72993509444"
"1240794062603397","106.65384453997-106.70304728673-106.71979033289-106.6992957846-106.64089067849-106.69050920894-106.63438665959-106.71979033289"
"1241481725868432","106.7296753-106.7015-106.7025299-106.65482121754-106.7296753-106.69990136463-106.70667421438"
"1248600265166585","106.6950871708-106.7296753-106.7047577-106.6963425-106.684784"
"1254177317933110","106.7015-106.6754532-106.69050920894-105.85"
"1262477510445433","106.7022018-106.6950871708-106.72197311559-106.7296753-106.68970151-106.690557775-106.69050920894"
"1264816113545179","105.84945089507-106.70763201883-106.7022018-106.75694444444-106.7607056-106.64089067849-106.69902420618-106.63438665959-105.90870925333"
"1267952366564076","106.6950871708-106.72180771764-106.75694444444-106.71979033289"
"1272833452742224","106.72381019257-106.68970151-106.7110663-106.690557775-106.68070414717"
"1300654496627481","106.66667-106.69599040222-106.69599040222-106.69599040222"
"1312674348758596","106.7047577-106.7047577-106.72180771764-106.6961517"
"1369618623052388","106.6994095-106.6961517-106.70410661004-106.6943283-106.75694444444-106.84798991-106.6994095-106.70473966781-106.7296753"
